qid,vid,query,duration_bin,audio_duration_sec,gt_duration_sec,gt_width_norm,query_slot,initial_width_norm,initial_width_sec,pred_center_norm,pred_width_norm,pred_center_sec,pred_width_sec,center_error_sec,iou,width_gt_ratio,abs_log_width_gt_ratio,foreground_probability,center_le_1s,center_le_2s,initial_center_norm,initial_center_sec,initial_center_error_sec,initial_width_gt_ratio,initial_abs_log_width_gt_ratio,initial_logit_width,initial_raw_width_delta,layer1_center_norm,layer1_center_sec,layer1_center_error_sec,layer1_width_norm,layer1_width_sec,layer1_width_gt_ratio,layer1_abs_log_width_gt_ratio,layer1_logit_width,layer1_raw_width_delta,layer2_center_norm,layer2_center_sec,layer2_center_error_sec,layer2_width_norm,layer2_width_sec,layer2_width_gt_ratio,layer2_abs_log_width_gt_ratio,layer2_logit_width,layer2_raw_width_delta,log_width_initial_to_layer1,log_width_layer1_to_layer2
Z_smJ66Tb3c_1,Z_smJ66Tb3c,Wings flap and someone whistles,2-5s,201.0,4.0,0.01990049751243781,6,0.8429434299468994,169.43162941932678,0.34274911880493164,0.029369961470365524,68.89257287979126,5.90336225554347,0.6074271202087402,0.5081849749577695,1.4758405638858676,0.3892277012962881,0.9111625552177429,1,1,0.36404988169670105,73.17402622103691,3.674026221036911,42.357907354831696,3.746155118068903,1.6802937908532223,0.0,0.31582871079444885,63.48157086968422,6.018429130315781,0.027399498969316483,5.507299292832613,1.3768248232081532,0.3197799953925162,-3.569448709487915,-5.24974250793457,0.34274911880493164,68.89257287979126,0.6074271202087402,0.029369961470365524,5.90336225554347,1.4758405638858676,0.3892277012962881,-3.4979729652404785,-1.3813084363937378,-3.426375122676387,0.06944770590377186
Z_smJ66Tb3c_2,Z_smJ66Tb3c,Wings flap and a breath is drawn in,5-10s,201.0,7.0,0.03482587064676617,9,0.6701281666755676,134.6957615017891,0.07097337394952774,0.027220668271183968,14.265648163855076,5.4713543225079775,0.26564816385507584,0.3655402085316298,0.7816220460725682,0.24638397231490666,0.9396353960037231,1,1,0.1608370691537857,32.32825089991093,15.328250899910927,19.242251643112727,2.9571084676579833,0.7087647924817356,0.0,0.07941356301307678,15.962126165628433,1.0378738343715668,0.03635134920477867,7.306621190160513,1.0438030271657877,0.042870800362640515,-3.2774953842163086,-3.986260175704956,0.07097337394952774,14.265648163855076,0.26564816385507584,0.027220668271183968,5.4713543225079775,0.7816220460725682,0.24638397231490666,-3.5761806964874268,-1.6244515180587769,-2.914237667295343,-0.2892547726775472
Zsf2YvJfCKw_1,Zsf2YvJfCKw,Something crashes,2-5s,135.0,2.0,0.014814814814814815,8,0.5322582125663757,71.85485869646072,0.5505861043930054,0.034373391419649124,74.32912409305573,4.640407841652632,0.1708759069442749,0.21549829974510618,2.320203920826316,0.8416550787234065,0.30904656648635864,1,1,0.47813287377357483,64.5479379594326,9.952062040567398,35.92742934823036,3.581501052454843,0.12921232615624365,0.0,0.5041055679321289,68.0542516708374,6.445748329162598,0.031834352761507034,4.29763762280345,2.148818811401725,0.7649183011238541,-3.4148571491241455,-3.544069528579712,0.5505861043930054,74.32912409305573,0.1708759069442749,0.034373391419649124,4.640407841652632,2.320203920826316,0.8416550787234065,-3.3354945182800293,-1.010757565498352,-2.816582751330989,0.07673677759955239
_9mgOkzm-xg_3,_9mgOkzm-xg,Something fries in oil,20s+,299.0,216.0,0.7224080267558528,4,0.07413875311613083,22.167487181723118,0.6397307515144348,0.11234584450721741,191.279494702816,33.591407507658005,0.7205052971839905,0.1555157754984167,0.1555157754984167,1.861008102357977,0.7541157007217407,1,1,0.5870380997657776,175.5243918299675,16.4756081700325,0.10262725547094036,2.2766517336586984,-2.5247858938815373,0.0,0.6149254441261292,183.86270779371262,8.137292206287384,0.13343924283981323,39.89833360910416,0.18471450744955628,1.6889438488433481,-1.870885968208313,0.6539000272750854,0.6397307515144348,191.279494702816,0.7205052971839905,0.11234584450721741,33.591407507658005,0.1555157754984167,1.861008102357977,-2.067000150680542,-0.9543026089668274,0.5877078848153503,-0.1720642535146288
_AcJVyToQUQ_1,_AcJVyToQUQ,Men and women pretend to sneeze,2-5s,115.0,2.0,0.017391304347826087,1,0.3227500021457672,37.11625024676323,0.35590463876724243,0.049836721271276474,40.92903345823288,5.7312229461967945,0.9290334582328796,0.34896566034430543,2.8656114730983973,1.0527817560496835,0.9032338261604309,1,1,0.44674772024154663,51.37598782777786,7.1240121722221375,18.558125123381615,2.9209077051963077,-0.7411624414217115,0.0,0.3656649887561798,42.05147370696068,2.051473706960678,0.05293171852827072,6.087147630751133,3.0435738153755665,1.1130324221078933,-2.884368419647217,-2.1432058811187744,0.35590463876724243,40.92903345823288,0.9290334582328796,0.049836721271276474,5.7312229461967945,2.8656114730983973,1.0527817560496835,-2.9478816986083984,-1.4063012599945068,-1.8078752830884142,-0.060250666058209765
_BSmz3SEW1w_2,_BSmz3SEW1w,Doves coo as wings flap,2-5s,133.0,3.0,0.022556390977443608,2,0.5923634171485901,78.78433448076248,0.9870346188545227,0.017904654145240784,131.27560430765152,2.3813190013170242,0.22439569234848022,0.7937730004390081,0.7937730004390081,0.23095775226402496,0.3635721802711487,1,1,0.7359917759895325,97.88690620660782,5.613093793392181,26.261444826920826,3.2681018874266323,0.3737442776905129,0.0,0.9843164682388306,130.91409027576447,0.5859097242355347,0.022364864125847816,2.9745269287377596,0.9915089762459198,0.008527277865162627,-3.7776453495025635,-4.1513895988464355,0.9870346188545227,131.27560430765152,0.22439569234848022,0.017904654145240784,2.3813190013170242,0.7937730004390081,0.23095775226402496,-4.004627704620361,-0.9617334604263306,-3.2766291652917947,-0.22243047439886243
_C2HinL8VlM_1,_C2HinL8VlM,An alarm blares and sirens wail,2-5s,73.0,4.0,0.0547945205479452,4,0.07413875311613083,5.4121289774775505,0.5300584435462952,0.037017155438661575,38.69426637887955,2.702252347022295,0.6942663788795471,0.6567619236510146,0.6755630867555737,0.39220873326236233,0.916522204875946,1,1,0.5870380997657776,42.853781282901764,4.853781282901764,1.3530322443693876,0.3023481806632805,-2.5247858938815373,0.0,0.5884857177734375,42.95945739746094,4.9594573974609375,0.057527098804712296,4.199478212743998,1.0498695531859994,0.04866592139066464,-2.796251058578491,-0.27146512269973755,0.5300584435462952,38.69426637887955,0.6942663788795471,0.037017155438661575,2.702252347022295,0.6755630867555737,0.39220873326236233,-3.2586541175842285,-1.6062276363372803,-0.2536822592726158,-0.440874654653027
_C2HinL8VlM_1,_C2HinL8VlM,An alarm blares and sirens wail,2-5s,73.0,4.0,0.0547945205479452,7,0.8412365913391113,61.41027116775513,0.23381933569908142,0.05423726513981819,17.068811506032944,3.959320355206728,0.9311884939670563,0.6207627006069909,0.989830088801682,0.010221978056230053,0.9433981776237488,1,1,0.27036458253860474,19.736614525318146,1.7366145253181458,15.352567791938782,2.73128274290545,1.6674578436475704,0.0,0.22961406409740448,16.761826679110527,1.238173320889473,0.06517667323350906,4.757897146046162,1.1894742865115404,0.17351143347093118,-2.6632559299468994,-4.330713748931885,0.23381933569908142,17.068811506032944,0.9311884939670563,0.05423726513981819,3.959320355206728,0.989830088801682,0.010221978056230053,-2.858623504638672,-2.1124746799468994,-2.5577713094345182,-0.1837334115271613
_C2HinL8VlM_1,_C2HinL8VlM,An alarm blares and sirens wail,2-5s,73.0,4.0,0.0547945205479452,8,0.5322582125663757,38.85484951734543,0.5258379578590393,0.04540728032588959,38.38617092370987,3.31473146378994,0.3861709237098694,0.8089934843674095,0.828682865947485,0.18791774716146845,0.9478803873062134,1,1,0.47813287377357483,34.90369978547096,3.0963002145290375,9.713712379336357,2.2735385346048593,0.12921232615624365,0.0,0.49040988087654114,35.7999213039875,2.200078696012497,0.049665916711091995,3.6256119199097157,0.9064029799774289,0.0982712815669611,-2.9514946937561035,-3.08070707321167,0.5258379578590393,38.38617092370987,0.3861709237098694,0.04540728032588959,3.31473146378994,0.828682865947485,0.18791774716146845,-3.045612335205078,-1.668671727180481,-2.3718098161718206,-0.0896464655945073
_oKXrY5Ff0g_1,_oKXrY5Ff0g,Paper tears,10-20s,82.0,14.0,0.17073170731707318,4,0.07413875311613083,6.079377755522728,0.6005470156669617,0.05439823865890503,49.24485528469086,4.460655570030212,0.25514471530914307,0.22418229435123746,0.318618255002158,1.1437615855890688,0.7512934803962708,1,1,0.5870380997657776,48.13712418079376,1.3628758192062378,0.4342412682516234,0.8341549817162256,-2.5247858938815373,0.0,0.6356230974197388,52.12109398841858,2.621093988418579,0.04607611522078514,3.7782414481043816,0.269874389150313,1.3097986536038708,-3.0302891731262207,-0.5055030584335327,0.6005470156669617,49.24485528469086,0.25514471530914307,0.05439823865890503,4.460655570030212,0.318618255002158,1.1437615855890688,-2.855489730834961,-1.0394117832183838,-0.47564367188764545,0.16603706801480228
_oKXrY5Ff0g_2,_oKXrY5Ff0g,A woman laughs,20s+,82.0,20.0,0.24390243902439024,3,0.4910241663455963,40.2639816403389,0.8839641809463501,0.11337589472532272,72.48506283760071,9.296823367476463,0.514937162399292,0.46484116837382317,0.46484116837382317,0.7660595051338861,0.9503684043884277,1,1,0.7619823217391968,62.482550382614136,2.4825503826141357,2.013199082016945,0.6997250399379179,-0.0359071921279591,0.0,0.9002538919448853,73.82081913948059,0.8208191394805908,0.1421266496181488,11.654385268688202,0.58271926343441,0.5400497464565805,-1.797737956047058,-1.7618306875228882,0.8839641809463501,72.48506283760071,0.514937162399292,0.11337589472532272,9.296823367476463,0.46484116837382317,0.7660595051338861,-2.0567123889923096,-1.0313043594360352,-1.2397747863944983,-0.22600975867730563
_z6pymOet7g_1,_z6pymOet7g,Music plays,20s+,80.0,23.0,0.2875,8,0.5322582125663757,42.58065700531006,0.45244503021240234,0.3575996458530426,36.19560241699219,28.607971668243408,0.3043975830078125,0.8039717134343852,1.2438248551410178,0.21819119271762302,0.9303995370864868,1,1,0.47813287377357483,38.250629901885986,1.7506299018859863,1.8513329132743503,0.6159058733210908,0.12921232615624365,0.0,0.4342237412929535,34.73789930343628,1.7621006965637207,0.24322405457496643,19.457924365997314,0.8459967115651006,0.16723980642235653,-1.1350841522216797,-1.264296531677246,0.45244503021240234,36.19560241699219,0.3043975830078125,0.3575996458530426,28.607971668243408,1.2438248551410178,0.21819119271762302,-0.5857977867126465,-0.862593948841095,-0.7831456797434474,0.38543099913997947
_z6pymOet7g_2,_z6pymOet7g,A man is speaking as water flows,5-10s,80.0,5.0,0.0625,0,0.18933655321598053,15.146924257278442,0.7446166276931763,0.03406893461942673,59.5693302154541,2.725514769554138,0.9306697845458984,0.5451029539108276,0.5451029539108276,0.6067805959010342,0.9737619757652283,1,1,0.6764324307441711,54.11459445953369,6.385405540466309,3.0293848514556885,1.1083595795885106,-1.4543268461844807,0.0,0.7157224416732788,57.257795333862305,3.2422046661376953,0.023555142804980278,1.8844114243984222,0.37688228487968445,0.9758223819901648,-3.724574089050293,-2.270247220993042,0.7446166276931763,59.5693302154541,0.9306697845458984,0.03406893461942673,2.725514769554138,0.5451029539108276,0.6067805959010342,-3.3447065353393555,-1.072229027748108,-2.0841819615786754,0.36904178608913074
a3GzZKxUTy8_1,a3GzZKxUTy8,A dog barks while various birds are chirping,10-20s,118.0,15.0,0.1271186440677966,1,0.3227500021457672,38.08450025320053,0.38677701354026794,0.05061013996601105,45.63968759775162,5.971996515989304,0.36031240224838257,0.3348963775590358,0.39813310106595357,0.9209689048163767,0.9374060034751892,1,1,0.44674772024154663,52.7162309885025,0.7837690114974976,2.538966683546702,0.9317571807564575,-0.7411624414217115,0.0,0.37919938564300537,44.745527505874634,1.2544724941253662,0.044422443956136703,5.241848386824131,0.3494565591216087,1.0513760193922295,-3.068571090698242,-2.3274085521698,0.38677701354026794,45.63968759775162,0.36031240224838257,0.05061013996601105,5.971996515989304,0.39813310106595357,0.9209689048163767,-2.9316675662994385,-1.2430881261825562,-1.9831332001486868,0.1304071145758526
a3GzZKxUTy8_1,a3GzZKxUTy8,A dog barks while various birds are chirping,10-20s,118.0,15.0,0.1271186440677966,8,0.5322582125663757,62.806469082832336,0.45622190833091736,0.04013195261359215,53.83418518304825,4.735570408403873,0.3341851830482483,0.6335034095736635,0.31570469389359157,1.1529480153196894,0.8603258728981018,1,1,0.47813287377357483,56.41967910528183,2.91967910528183,4.187097938855489,1.4320078779398135,0.12921232615624365,0.0,0.48306015133857727,57.00109785795212,3.501097857952118,0.04566727578639984,5.388738542795181,0.3592492361863454,1.023738880159305,-3.03963041305542,-3.1688427925109863,0.45622190833091736,53.83418518304825,0.3341851830482483,0.04013195261359215,4.735570408403873,0.31570469389359157,1.1529480153196894,-3.1746230125427246,-1.6873358488082886,-2.4557467580991186,-0.12920913516038432
aZAXO2WZn84_2,aZAXO2WZn84,People are talking as a steam whistle blows,2-5s,300.0,4.0,0.013333333333333334,0,0.18933655321598053,56.80096596479416,0.783708393573761,0.039317768067121506,235.1125180721283,11.795330420136452,0.8874819278717041,0.16955862436763033,2.948832605034113,1.0814093649240133,0.8532803654670715,1,1,0.6764324307441711,202.92972922325134,11.429729223251343,14.20024149119854,2.65325897088504,-1.4543268461844807,0.0,0.7471711039543152,224.15133118629456,11.848668813705444,0.04083062335848808,12.249187007546425,3.062296751886606,1.1191652069375724,-3.156635284423828,-1.7023084163665771,0.783708393573761,235.1125180721283,0.8874819278717041,0.039317768067121506,11.795330420136452,2.948832605034113,1.0814093649240133,-3.195967197418213,-1.1657105684280396,-1.5340937639474677,-0.03775584201355897
aZAXO2WZn84_2,aZAXO2WZn84,People are talking as a steam whistle blows,2-5s,300.0,4.0,0.013333333333333334,7,0.8412365913391113,252.3709774017334,0.2202046513557434,0.046604935079813004,66.06139540672302,13.981480523943901,0.5613954067230225,0.21456955111887957,3.4953701309859753,1.2514392730787258,0.8588356971740723,1,1,0.27036458253860474,81.10937476158142,15.609374761581421,63.09274435043335,4.144605776413259,1.6674578436475704,0.0,0.17184877395629883,51.55463218688965,0.44536781311035156,0.030729705467820168,9.21891164034605,2.3047279100865126,0.8349626261345323,-3.4513137340545654,-5.118771553039551,0.2202046513557434,66.06139540672302,0.5613954067230225,0.046604935079813004,13.981480523943901,3.4953701309859753,1.2514392730787258,-3.0183229446411133,-1.4001110792160034,-3.309643150278727,0.4164766469441934
aZAXO2WZn84_3,aZAXO2WZn84,Music is playing,20s+,300.0,166.0,0.5533333333333333,6,0.8429434299468994,252.88302898406982,0.3192152678966522,0.7635602355003357,95.76458036899567,229.0680706501007,0.2645803689956665,0.2712577261042805,1.3799281364463898,0.32203142277431346,0.8927831053733826,1,1,0.36404988169670105,109.21496450901031,13.714964509010315,1.5233917408678905,0.42093925742937593,1.6802937908532223,0.0,0.2985512614250183,89.5653784275055,5.934621572494507,0.7518751621246338,225.56254863739014,1.3588105339601815,0.3066097096735514,1.1086382865905762,-0.5716554522514343,0.3192152678966522,95.76458036899567,0.2645803689956665,0.7635602355003357,229.0680706501007,1.3799281364463898,0.32203142277431346,1.172298550605774,-0.15629889070987701,-0.11432954775582442,0.015421713100761958
ajheseWZmmU_1,ajheseWZmmU,A cat meows,5-10s,122.0,6.0,0.04918032786885246,3,0.4910241663455963,59.90494829416275,0.8996540307998657,0.04339279979467392,109.75779175758362,5.293921574950218,0.24220824241638184,0.3777917696143444,0.882320262491703,0.12520017948258633,0.9372335076332092,1,1,0.7619823217391968,92.961843252182,15.961843252182007,9.984158049027124,2.300999641732857,-0.0359071921279591,0.0,0.8688135743141174,105.99525606632233,4.004743933677673,0.04107171297073364,5.010748982429504,0.8351248304049174,0.18017406781399886,-3.1504967212677,-3.1145894527435303,0.8996540307998657,109.75779175758362,0.24220824241638184,0.04339279979467392,5.293921574950218,0.882320262491703,0.12520017948258633,-3.093099355697632,-1.4348105192184448,-2.481173709546856,0.05497388833141256
ajheseWZmmU_1,ajheseWZmmU,A cat meows,5-10s,122.0,6.0,0.04918032786885246,4,0.07413875311613083,9.044927880167961,0.6274582147598267,0.036813706159591675,76.54990220069885,4.491272151470184,0.45009779930114746,0.8082950136105514,0.748545358578364,0.28962347765542606,0.9425004124641418,1,1,0.5870380997657776,71.61864817142487,1.6186481714248657,1.5074879800279934,0.4104446761399815,-2.5247858938815373,0.0,0.6144026517868042,74.95712351799011,2.0428764820098877,0.02923457697033882,3.566618390381336,0.5944363983968893,0.5201415519270107,-3.502732753753662,-0.9779466986656189,0.6274582147598267,76.54990220069885,0.45009779930114746,0.036813706159591675,4.491272151470184,0.748545358578364,0.28962347765542606,-3.264376640319824,-0.9766893982887268,-0.9305862280669921,0.2305180742715846
ajheseWZmmU_1,ajheseWZmmU,A cat meows,5-10s,122.0,6.0,0.04918032786885246,8,0.5322582125663757,64.93550193309784,0.5715932250022888,0.03529128059744835,69.73437345027924,4.305536232888699,0.26562654972076416,0.7175893721481165,0.7175893721481165,0.3318577786201942,0.8936378359794617,1,1,0.47813287377357483,58.33221060037613,11.66778939962387,10.822583655516306,2.3816350300815605,0.12921232615624365,0.0,0.5179240107536316,63.186729311943054,6.813270688056946,0.03410444036126137,4.160741724073887,0.6934569540123144,0.3660661117920479,-3.343628168106079,-3.4728405475616455,0.5715932250022888,69.73437345027924,0.26562654972076416,0.03529128059744835,4.305536232888699,0.7175893721481165,0.3318577786201942,-3.30819034576416,-1.3956660032272339,-2.747701141873608,0.03420833317185356
ajheseWZmmU_2,ajheseWZmmU,Electronic tones ring out,2-5s,122.0,2.0,0.01639344262295082,0,0.18933655321598053,23.099059492349625,0.7296934723854065,0.03179815411567688,89.02260363101959,3.8793748021125793,0.022603631019592285,0.5155469894042891,1.9396874010562897,0.6625268266157042,0.9602265357971191,1,1,0.6764324307441711,82.52475655078888,6.475243449211121,11.549529746174812,2.446644721522041,-1.4543268461844807,0.0,0.704110324382782,85.9014595746994,3.098540425300598,0.027248531579971313,3.3243208527565002,1.6621604263782501,0.5081182178749424,-3.5751290321350098,-2.120802164077759,0.7296934723854065,89.02260363101959,0.022603631019592285,0.03179815411567688,3.8793748021125793,1.9396874010562897,0.6625268266157042,-3.416032314300537,-1.2195667028427124,-1.9385265036470984,0.1544086087407618
b1PXsfgQw5w_1,b1PXsfgQw5w,Someone slaps their hand as people laugh,0-2s,297.0,1.0,0.003367003367003367,3,0.4910241663455963,145.8341774046421,0.9063002467155457,0.04819997400045395,269.17117327451706,14.315392278134823,0.3288267254829407,0.06985487931947135,14.315392278134823,2.6613353414673027,0.8308902978897095,1,1,0.7619823217391968,226.30874955654144,43.19125044345856,145.8341774046421,4.9824702050303555,-0.0359071921279591,0.0,0.8944273591041565,265.6449256539345,3.8550743460655212,0.04557454213500023,13.535639014095068,13.535639014095068,2.6053261339278073,-3.041760206222534,-3.0058529376983643,0.9063002467155457,269.17117327451706,0.3288267254829407,0.04819997400045395,14.315392278134823,14.315392278134823,2.6613353414673027,-2.9829964637756348,-1.5284249782562256,-2.3771440711025478,0.056009207539495176
bJMMp6PLKqM_1,bJMMp6PLKqM,A baby cries,10-20s,105.0,13.0,0.12380952380952381,3,0.4910241663455963,51.55753746628761,0.8706154823303223,0.03136264532804489,91.41462564468384,3.2930777594447136,0.4146256446838379,0.6073345806256469,0.2533136738034395,1.3731267407886458,0.6373494267463684,1,1,0.7619823217391968,80.00814378261566,10.991856217384338,3.9659644204836626,1.3777490589236423,-0.0359071921279591,0.0,0.9340652227401733,98.0768483877182,7.076848387718201,0.023506060242652893,2.4681363254785538,0.18985664042142722,1.6614860157159757,-3.726710319519043,-3.690803050994873,0.8706154823303223,91.41462564468384,0.4146256446838379,0.03136264532804489,3.2930777594447136,0.2533136738034395,1.3731267407886458,-3.4302728176116943,-0.6316998600959778,-3.039235074639618,0.28835927492732993
bJMMp6PLKqM_2,bJMMp6PLKqM,A man talks as a baby cries,5-10s,105.0,7.0,0.06666666666666667,6,0.8429434299468994,88.50906014442444,0.2865646481513977,0.05328621715307236,30.08928805589676,5.5950528010725975,0.589288055896759,0.7992932572960854,0.7992932572960854,0.22402737014692928,0.8040487766265869,1,1,0.36404988169670105,38.22523757815361,8.72523757815361,12.644151449203491,2.537194772231928,1.6802937908532223,0.0,0.2757302522659302,28.95167648792267,0.5483235120773315,0.036719080060720444,3.8555034063756466,0.5507862009108067,0.5964085652540883,-3.2670485973358154,-4.947342395782471,0.2865646481513977,30.08928805589676,0.589288055896759,0.05328621715307236,5.5950528010725975,0.7992932572960854,0.22402737014692928,-2.877319097518921,-1.2007156610488892,-3.1336033374860164,0.3723811951071591
bLZFtoWXYTA_1,bLZFtoWXYTA,Water pours,5-10s,299.0,6.0,0.020066889632107024,9,0.6701281666755676,200.36832183599472,0.012372826226055622,0.03047693520784378,3.699475041590631,9.11260362714529,0.300524958409369,0.6584287263550849,1.5187672711908817,0.4178990000195964,0.9842514991760254,1,1,0.1608370691537857,48.090283676981926,44.090283676981926,33.39472030599912,3.508397812816852,0.7087647924817356,0.0,0.027060138061642647,8.090981280431151,4.090981280431151,0.04524414986371994,13.528000809252262,2.2546668015420437,0.8130022021887622,-3.049382209777832,-3.7581470012664795,0.012372826226055622,3.699475041590631,0.300524958409369,0.03047693520784378,9.11260362714529,1.5187672711908817,0.4178990000195964,-3.459834098815918,-1.2462526559829712,-2.69539561062809,-0.3951032021691657
bX2vDaHL26U_2,bX2vDaHL26U,"As an engine hums, tires screech",0-2s,74.0,1.0,0.013513513513513514,4,0.07413875311613083,5.486267730593681,0.6171116828918457,0.04450184479355812,45.66626453399658,3.293136514723301,0.16626453399658203,0.30366187236061876,3.293136514723301,1.1918404585699636,0.9339624643325806,1,1,0.5870380997657776,43.44081938266754,2.0591806173324585,5.486267730593681,1.7022481938389498,-2.5247858938815373,0.0,0.5956319570541382,44.076764822006226,1.4232351779937744,0.03910409286618233,2.893702872097492,2.893702872097492,1.0625369526195685,-3.20163893699646,-0.6768528819084167,0.6171116828918457,45.66626453399658,0.16626453399658203,0.04450184479355812,3.293136514723301,3.293136514723301,1.1918404585699636,-3.066702127456665,-0.9361953735351562,-0.6397112412193813,0.12930350595039503
bgbnu5YKTDg_1,bgbnu5YKTDg,Music plays,5-10s,198.0,9.0,0.045454545454545456,9,0.6701281666755676,132.6853770017624,0.029876230284571648,0.058990370482206345,5.915493596345186,11.680093355476856,0.41549359634518623,0.7705417864472679,1.2977881506085396,0.2606613927953491,0.9918383955955505,1,1,0.1608370691537857,31.84573969244957,26.34573969244957,14.742819666862488,2.6907561620125366,0.7087647924817356,0.0,0.029653437435626984,5.871380612254143,0.37138061225414276,0.05285603180527687,10.46549429744482,1.1628326997160912,0.15085901083804712,-2.8858792781829834,-3.594644069671631,0.029876230284571648,5.915493596345186,0.41549359634518623,0.058990370482206345,11.680093355476856,1.2977881506085396,0.2606613927953491,-2.7695791721343994,-0.8696909546852112,-2.539897151174489,0.10980238195730198
bgbnu5YKTDg_2,bgbnu5YKTDg,A man speaks over the radio,5-10s,198.0,5.0,0.025252525252525252,1,0.3227500021457672,63.90450042486191,0.3663543164730072,0.03903224319219589,72.53815466165543,7.728384152054787,0.461845338344574,0.258786307803844,1.5456768304109574,0.43546189235747956,0.9705166220664978,1,1,0.44674772024154663,88.45604860782623,5.956048607826233,12.780900084972382,2.5479518756534376,-0.7411624414217115,0.0,0.355199933052063,70.32958674430847,2.6704132556915283,0.037995073944330215,7.523024640977383,1.5046049281954765,0.4085303575576526,-3.231563091278076,-2.490400552749634,0.3663543164730072,72.53815466165543,0.461845338344574,0.03903224319219589,7.728384152054787,1.5456768304109574,0.43546189235747956,-3.203552722930908,-1.3170934915542603,-2.139421518095785,0.026931534799826892
bgbnu5YKTDg_2,bgbnu5YKTDg,A man speaks over the radio,5-10s,198.0,5.0,0.025252525252525252,4,0.07413875311613083,14.679473116993904,0.606166660785675,0.03655225411057472,120.02099883556366,7.237346313893795,0.47900116443634033,0.41451657415381543,1.447469262778759,0.3698166955443961,0.9428243637084961,1,1,0.5870380997657776,116.23354375362396,4.266456246376038,2.935894623398781,1.077012218895215,-2.5247858938815373,0.0,0.5737667679786682,113.6058200597763,2.105820059776306,0.027013789862394333,5.348730392754078,1.0697460785508155,0.06742131054580382,-3.5840225219726562,-1.0592366456985474,0.606166660785675,120.02099883556366,0.47900116443634033,0.03655225411057472,7.237346313893795,1.447469262778759,0.3698166955443961,-3.271775484085083,-0.9107038378715515,-1.009590908349411,0.30239538499859214
bgbnu5YKTDg_2,bgbnu5YKTDg,A man speaks over the radio,5-10s,198.0,5.0,0.025252525252525252,8,0.5322582125663757,105.3871260881424,0.5241539478302002,0.030040811747312546,103.78248167037964,5.948080725967884,0.7824816703796387,0.6724858293427266,1.1896161451935767,0.17363068802327097,0.9636033177375793,1,1,0.47813287377357483,94.67030900716782,8.329690992832184,21.07742521762848,3.048202572836794,0.12921232615624365,0.0,0.4628385603427887,91.64203494787216,9.142034947872162,0.03263239935040474,6.461215071380138,1.2922430142760277,0.2563794792183264,-3.389272928237915,-3.5184853076934814,0.5241539478302002,103.78248167037964,0.7824816703796387,0.030040811747312546,5.948080725967884,1.1896161451935767,0.17363068802327097,-3.4746971130371094,-1.674688696861267,-2.7918230936184676,-0.08274879119505531
bgbnu5YKTDg_2,bgbnu5YKTDg,A man speaks over the radio,5-10s,198.0,5.0,0.025252525252525252,9,0.6701281666755676,132.6853770017624,0.08097612857818604,0.044829111546278,16.033273458480835,8.876164086163044,0.533273458480835,0.3379838374863605,1.7752328172326088,0.5739315789641396,0.945831835269928,1,1,0.1608370691537857,31.84573969244957,5.65426030755043,26.537075400352478,3.2785428269146557,0.7087647924817356,0.0,0.07357925176620483,14.568691849708557,0.9313081502914429,0.046697188168764114,9.246043257415295,1.849208651483059,0.6147577916214537,-3.0162487030029297,-3.725013494491577,0.08097612857818604,16.033273458480835,0.533273458480835,0.044829111546278,8.876164086163044,1.7752328172326088,0.5739315789641396,-3.059032440185547,-1.3798917531967163,-2.663785035293202,-0.04082621265731411
bgbnu5YKTDg_3,bgbnu5YKTDg,An explosion goes off and echoes ring out,10-20s,198.0,11.0,0.05555555555555555,1,0.3227500021457672,63.90450042486191,0.36888378858566284,0.053494688123464584,73.03899013996124,10.591948248445988,0.9610098600387573,0.3776453496727446,0.9629043862223625,0.037801159525209786,0.9098894000053406,1,1,0.44674772024154663,88.45604860782623,3.043951392173767,5.80950003862381,1.7594945152891674,-0.7411624414217115,0.0,0.3568781614303589,70.66187596321106,1.1618759632110596,0.051588159054517746,10.214455492794514,0.9285868629813194,0.07409135061967019,-2.911496639251709,-2.1703341007232666,0.36888378858566284,73.03899013996124,0.9610098600387573,0.053494688123464584,10.591948248445988,0.9629043862223625,0.037801159525209786,-2.8731942176818848,-1.2801378965377808,-1.8335858659088375,0.03629019109446051
bgbnu5YKTDg_3,bgbnu5YKTDg,An explosion goes off and echoes ring out,10-20s,198.0,11.0,0.05555555555555555,4,0.07413875311613083,14.679473116993904,0.6002048254013062,0.04948301985859871,118.84055542945862,9.797637932002544,0.15944457054138184,0.2041308337662993,0.8906943574547768,0.11575394352028265,0.9129964709281921,1,1,0.5870380997657776,116.23354375362396,2.7664562463760376,1.334497556090355,0.28855485853094465,-2.5247858938815373,0.0,0.5828404426574707,115.4024076461792,3.597592353820801,0.039046648889780045,7.731236480176449,0.7028396800160408,0.35262646436538425,-3.2031688690185547,-0.678382933139801,0.6002048254013062,118.84055542945862,0.15944457054138184,0.04948301985859871,9.797637932002544,0.8906943574547768,0.11575394352028265,-2.955376386642456,-0.872277557849884,-0.6411813228963289,0.23687252084510155
