split,qid,vid,gt_index,duration_bin,audio_duration_sec,gt_duration_sec,query_slot,pred_width_sec,width_gt_ratio,width_l1_loss_unweighted,giou_loss_unweighted,width_loss_weighted,width_coordinate_gradient_abs,width_head_output_gradient_abs,gradient_definition
train,Pm5BSOVhT4U_4,Pm5BSOVhT4U,0,0-2s,299.0,0.9999983906745911,3,8.93136940151453,8.931383775017377,0.026526324450969696,0.8880330920219421,1.1532963514328003,13.748380661010742,0.3984079431164478,autograd of span_loss_coef*abs(width-target_width)+giou_loss_coef*(1-GIoU) with respect to final normalized pred width
train,Pm5BSOVhT4U_5,Pm5BSOVhT4U,0,0-2s,299.0,0.9999983906745911,3,14.376549638807774,14.376572775391635,0.04473762959241867,1.1833627223968506,1.6307389736175537,0.6043062210083008,0.027659226819096917,autograd of span_loss_coef*abs(width-target_width)+giou_loss_coef*(1-GIoU) with respect to final normalized pred width
train,PvfjEoG_KaQ_1,PvfjEoG_KaQ,0,5-10s,299.0,5.000009775161743,8,26.929556027054787,5.38590067580091,0.07334296405315399,0.814329981803894,1.5477596521377563,12.061502456665039,0.9884838810627502,autograd of span_loss_coef*abs(width-target_width)+giou_loss_coef*(1-GIoU) with respect to final normalized pred width
train,Q91PTY09oSM_1,Q91PTY09oSM,1,10-20s,300.0,19.999998807907104,1,14.493216946721077,0.7246608905292088,0.01835593953728676,0.6335526704788208,0.8171120882034302,13.764725685119629,0.632858001116856,autograd of span_loss_coef*abs(width-target_width)+giou_loss_coef*(1-GIoU) with respect to final normalized pred width
train,Q91PTY09oSM_1,Q91PTY09oSM,0,2-5s,300.0,2.999997138977051,7,13.173024728894234,4.391012430560522,0.03391009196639061,0.9577606916427612,1.2968616485595703,0.7418432235717773,0.03114405263529064,autograd of span_loss_coef*abs(width-target_width)+giou_loss_coef*(1-GIoU) with respect to final normalized pred width
train,Q91PTY09oSM_2,Q91PTY09oSM,0,10-20s,300.0,10.000008344650269,0,14.83512595295906,1.4835113573575613,0.01611705869436264,0.32592451572418213,0.4870951175689697,23.631345748901367,1.110793198668231,autograd of span_loss_coef*abs(width-target_width)+giou_loss_coef*(1-GIoU) with respect to final normalized pred width
train,QMOEKJ8m36c_1,QMOEKJ8m36c,0,2-5s,70.0,3.999999761581421,3,2.5782249495387077,0.6445562758032248,0.02031106874346733,0.4890287518501282,0.6921394467353821,13.931427001953125,0.4942202233702604,autograd of span_loss_coef*abs(width-target_width)+giou_loss_coef*(1-GIoU) with respect to final normalized pred width
train,QpLIiWQ2yu0_1,QpLIiWQ2yu0,0,10-20s,299.0,18.000006675720215,1,16.919707760214806,0.9399834158415842,0.0036130398511886597,0.7694084048271179,0.8055387735366821,14.053605079650879,0.7502585805728236,autograd of span_loss_coef*abs(width-target_width)+giou_loss_coef*(1-GIoU) with respect to final normalized pred width
train,QpLIiWQ2yu0_1,QpLIiWQ2yu0,1,20s+,299.0,20.000003457069397,8,16.92481593042612,0.8462406502456733,0.0102849081158638,0.15375924110412598,0.2566083073616028,24.949996948242188,1.3323457917161108,autograd of span_loss_coef*abs(width-target_width)+giou_loss_coef*(1-GIoU) with respect to final normalized pred width
train,QpLIiWQ2yu0_2,QpLIiWQ2yu0,0,0-2s,299.0,0.9999983906745911,5,10.51642481610179,10.516441740478694,0.03182751312851906,0.904909074306488,1.2231842279434204,12.703598022460938,0.43109558916664487,autograd of span_loss_coef*abs(width-target_width)+giou_loss_coef*(1-GIoU) with respect to final normalized pred width
train,QvVijZauG3E_1,QvVijZauG3E,0,10-20s,299.0,19.9999990016222,9,24.65322795510292,1.232661459288238,0.015562638640403748,0.306909441947937,0.4625358283519745,8.260282516479492,0.6249225131936362,autograd of span_loss_coef*abs(width-target_width)+giou_loss_coef*(1-GIoU) with respect to final normalized pred width
train,QvVijZauG3E_2,QvVijZauG3E,0,0-2s,299.0,1.9999967813491821,1,15.31101842597127,7.6555215332109565,0.04451846703886986,0.8693753480911255,1.314560055732727,12.550893783569336,0.609787931586735,autograd of span_loss_coef*abs(width-target_width)+giou_loss_coef*(1-GIoU) with respect to final normalized pred width
train,QvVijZauG3E_2,QvVijZauG3E,1,0-2s,299.0,0.9999983906745911,5,12.983765706419945,12.983786601557627,0.04007948935031891,0.9229795932769775,1.3237744569778442,11.773683547973633,0.48905909115742746,autograd of span_loss_coef*abs(width-target_width)+giou_loss_coef*(1-GIoU) with respect to final normalized pred width
train,QvVijZauG3E_3,QvVijZauG3E,0,0-2s,299.0,1.9999967813491821,4,9.108450036495924,4.554232347489797,0.02377409115433693,0.7804244160652161,1.0181653499603271,17.20792007446289,0.5082367208568616,autograd of span_loss_coef*abs(width-target_width)+giou_loss_coef*(1-GIoU) with respect to final normalized pred width
train,QvVijZauG3E_4,QvVijZauG3E,0,10-20s,299.0,10.000001728534698,3,11.414054851979017,1.141405287902037,0.004729274660348892,0.6294000148773193,0.67669278383255,3.977468967437744,0.1460400712052138,autograd of span_loss_coef*abs(width-target_width)+giou_loss_coef*(1-GIoU) with respect to final normalized pred width
train,QwozxWn6BzA_1,QwozxWn6BzA,2,0-2s,299.0,1.000007301568985,1,10.85112914815545,10.851049918465911,0.03294689580798149,0.9078422784805298,1.2373112440109253,12.53938102722168,0.4385565251059114,autograd of span_loss_coef*abs(width-target_width)+giou_loss_coef*(1-GIoU) with respect to final normalized pred width
train,QwozxWn6BzA_1,QwozxWn6BzA,3,5-10s,299.0,6.999997645616531,6,11.363033298403025,1.6232910171789372,0.014592092484235764,1.515683650970459,1.661604642868042,4.0236711502075195,0.14710217091808836,autograd of span_loss_coef*abs(width-target_width)+giou_loss_coef*(1-GIoU) with respect to final normalized pred width
train,QwozxWn6BzA_1,QwozxWn6BzA,1,2-5s,299.0,2.000001236796379,7,12.222624953836203,6.111308697695867,0.0341893769800663,0.8363693356513977,1.1782630681991577,14.00286865234375,0.5490147462201014,autograd of span_loss_coef*abs(width-target_width)+giou_loss_coef*(1-GIoU) with respect to final normalized pred width
train,QwozxWn6BzA_1,QwozxWn6BzA,0,0-2s,299.0,0.9999983906745911,8,11.817785199731588,11.817804218424195,0.03617988899350166,1.8722970485687256,2.234096050262451,7.2112836837768555,0.2737561196940831,autograd of span_loss_coef*abs(width-target_width)+giou_loss_coef*(1-GIoU) with respect to final normalized pred width
train,QwozxWn6BzA_1,QwozxWn6BzA,4,5-10s,299.0,6.999997645616531,9,12.190918877720833,1.7415604254317012,0.01736094057559967,0.9325414299964905,1.1061508655548096,2.2453064918518066,0.08781376439028504,autograd of span_loss_coef*abs(width-target_width)+giou_loss_coef*(1-GIoU) with respect to final normalized pred width
train,QwozxWn6BzA_2,QwozxWn6BzA,0,0-2s,299.0,1.9999967813491821,6,15.628518048673868,7.8142716000427725,0.045580338686704636,1.3508710861206055,1.8066744804382324,2.5634689331054688,0.12698710485899647,autograd of span_loss_coef*abs(width-target_width)+giou_loss_coef*(1-GIoU) with respect to final normalized pred width
train,QwozxWn6BzA_2,QwozxWn6BzA,1,0-2s,299.0,1.000016212463379,8,15.182736076414585,15.182489930852581,0.047433845698833466,0.9341346621513367,1.4084731340408325,11.297113418579102,0.5445201606609889,autograd of span_loss_coef*abs(width-target_width)+giou_loss_coef*(1-GIoU) with respect to final normalized pred width
train,RHcDFqpvWN4_1,RHcDFqpvWN4,0,2-5s,299.0,4.000002473592758,1,8.035466408357024,2.0088653598105544,0.013496534898877144,0.50220787525177,0.6371732354164124,28.52285385131836,0.7459363048343954,autograd of span_loss_coef*abs(width-target_width)+giou_loss_coef*(1-GIoU) with respect to final normalized pred width
train,RHcDFqpvWN4_1,RHcDFqpvWN4,2,5-10s,299.0,5.999990344047546,4,7.417630102485418,1.2362736733142046,0.00474127009510994,0.19111895561218262,0.23853164911270142,42.605430603027344,1.0307397297578198,autograd of span_loss_coef*abs(width-target_width)+giou_loss_coef*(1-GIoU) with respect to final normalized pred width
train,RHcDFqpvWN4_1,RHcDFqpvWN4,3,5-10s,299.0,7.000006556510925,5,6.734940307214856,0.9621334284252173,0.0008865091949701309,0.12429541349411011,0.13316050171852112,12.537666320800781,0.27604823838857134,autograd of span_loss_coef*abs(width-target_width)+giou_loss_coef*(1-GIoU) with respect to final normalized pred width
train,RHcDFqpvWN4_1,RHcDFqpvWN4,4,5-10s,299.0,6.99999987334013,7,5.889211775735021,0.841315983185142,0.0037150103598833084,0.6405478715896606,0.6776979565620422,20.10021209716797,0.3881032134203929,autograd of span_loss_coef*abs(width-target_width)+giou_loss_coef*(1-GIoU) with respect to final normalized pred width
train,RHcDFqpvWN4_1,RHcDFqpvWN4,1,2-5s,299.0,3.999998018145561,9,5.67249047011137,1.4181233201563417,0.005593620240688324,1.7974448204040527,1.8533810377120972,4.37267541885376,0.08138257635112504,autograd of span_loss_coef*abs(width-target_width)+giou_loss_coef*(1-GIoU) with respect to final normalized pred width
train,RHcDFqpvWN4_2,RHcDFqpvWN4,3,5-10s,299.0,6.000008165836334,3,7.787812603637576,1.2979670007752468,0.005979279056191444,1.06642484664917,1.1262176036834717,0.7950563430786133,0.020168823679341048,autograd of span_loss_coef*abs(width-target_width)+giou_loss_coef*(1-GIoU) with respect to final normalized pred width
train,RHcDFqpvWN4_2,RHcDFqpvWN4,1,5-10s,299.0,5.999990344047546,4,7.14561502635479,1.1909377543321868,0.003831520676612854,0.28491777181625366,0.3232329785823822,4.442683219909668,0.10363556233987672,autograd of span_loss_coef*abs(width-target_width)+giou_loss_coef*(1-GIoU) with respect to final normalized pred width
train,RHcDFqpvWN4_2,RHcDFqpvWN4,2,2-5s,299.0,3.9999935626983643,5,6.395155651494861,1.598791485849477,0.00801057554781437,0.37452906370162964,0.45463481545448303,39.2432861328125,0.8214017457184805,autograd of span_loss_coef*abs(width-target_width)+giou_loss_coef*(1-GIoU) with respect to final normalized pred width
train,RHcDFqpvWN4_2,RHcDFqpvWN4,0,5-10s,299.0,6.99999987334013,7,5.909955780953169,0.8442794125556414,0.003645632416009903,0.4260109066963196,0.462467223405838,17.764955520629883,0.3441969722253474,autograd of span_loss_coef*abs(width-target_width)+giou_loss_coef*(1-GIoU) with respect to final normalized pred width
train,RHcDFqpvWN4_2,RHcDFqpvWN4,4,2-5s,299.0,3.999998018145561,9,6.068290678784251,1.5170734213507364,0.00691736675798893,1.7841486930847168,1.8533223867416382,4.281641960144043,0.08513354792073491,autograd of span_loss_coef*abs(width-target_width)+giou_loss_coef*(1-GIoU) with respect to final normalized pred width
train,RHcDFqpvWN4_3,RHcDFqpvWN4,2,2-5s,299.0,3.000012993812561,0,8.195096170529723,2.7316868918340917,0.017374860122799873,1.3976404666900635,1.571389079093933,1.2425270080566406,0.03312220501929109,autograd of span_loss_coef*abs(width-target_width)+giou_loss_coef*(1-GIoU) with respect to final normalized pred width
train,RHcDFqpvWN4_3,RHcDFqpvWN4,0,0-2s,299.0,1.9999967813491821,4,9.107292177155614,4.553653416887954,0.023770218715071678,1.424535870552063,1.6622381210327148,1.033792495727539,0.030529350101289304,autograd of span_loss_coef*abs(width-target_width)+giou_loss_coef*(1-GIoU) with respect to final normalized pred width
train,RHcDFqpvWN4_3,RHcDFqpvWN4,4,2-5s,299.0,2.999995172023773,5,9.53156492114067,3.1771934201849903,0.021844714879989624,0.6852583885192871,0.9037055373191833,19.87328338623047,0.6133278313079127,autograd of span_loss_coef*abs(width-target_width)+giou_loss_coef*(1-GIoU) with respect to final normalized pred width
train,RHcDFqpvWN4_3,RHcDFqpvWN4,3,2-5s,299.0,2.999995172023773,7,9.308250667527318,3.1027552158519125,0.02109784446656704,1.1321406364440918,1.3431191444396973,1.9342374801635742,0.058340697121556415,autograd of span_loss_coef*abs(width-target_width)+giou_loss_coef*(1-GIoU) with respect to final normalized pred width
train,RHcDFqpvWN4_3,RHcDFqpvWN4,1,0-2s,299.0,1.9999967813491821,8,9.118837354704738,4.559426014952505,0.023808831349015236,0.7806742191314697,1.0187625885009766,17.191532135009766,0.5083135314028062,autograd of span_loss_coef*abs(width-target_width)+giou_loss_coef*(1-GIoU) with respect to final normalized pred width
train,ROfBnxynyWE_1,ROfBnxynyWE,0,2-5s,299.0,2.999995172023773,0,11.073023784905672,3.6910138683442937,0.027000095695257187,0.7290735840797424,0.9990745782852173,17.31570053100586,0.6175132471699849,autograd of span_loss_coef*abs(width-target_width)+giou_loss_coef*(1-GIoU) with respect to final normalized pred width
train,ROfBnxynyWE_1,ROfBnxynyWE,1,5-10s,299.0,6.000008165836334,5,10.729938756674528,1.7883206922567403,0.015819165855646133,0.4408140182495117,0.5990056991577148,25.58226776123047,0.885102254789162,autograd of span_loss_coef*abs(width-target_width)+giou_loss_coef*(1-GIoU) with respect to final normalized pred width
train,RRKyXMN2Ixw_1,RRKyXMN2Ixw,0,0-2s,299.0,0.9999983906745911,3,9.566858746111393,9.566874142325034,0.028651706874370575,0.8954706192016602,1.1819877624511719,13.266939163208008,0.4109093095825306,autograd of span_loss_coef*abs(width-target_width)+giou_loss_coef*(1-GIoU) with respect to final normalized pred width
train,RS69W4hoy3Y_1,RS69W4hoy3Y,0,2-5s,124.0,3.000000834465027,1,5.0992592722177505,1.6997526179445455,0.0169295035302639,0.4116794466972351,0.5809744596481323,24.306350708007812,0.9584468712926211,autograd of span_loss_coef*abs(width-target_width)+giou_loss_coef*(1-GIoU) with respect to final normalized pred width
train,RS69W4hoy3Y_1,RS69W4hoy3Y,1,2-5s,124.0,2.0000017881393433,8,6.0818493366241455,3.040921949515984,0.03291812539100647,0.67115318775177,1.0003345012664795,16.704700469970703,0.7791330717825175,autograd of span_loss_coef*abs(width-target_width)+giou_loss_coef*(1-GIoU) with respect to final normalized pred width
train,RS69W4hoy3Y_2,RS69W4hoy3Y,0,20s+,124.0,33.99999713897705,0,20.51617592573166,0.6034169897682798,0.10874049365520477,0.39658284187316895,1.483987808227539,13.647059440612793,1.884363122026538,autograd of span_loss_coef*abs(width-target_width)+giou_loss_coef*(1-GIoU) with respect to final normalized pred width
train,RS69W4hoy3Y_2,RS69W4hoy3Y,1,10-20s,124.0,18.999996662139893,5,26.140647649765015,1.3758238022143368,0.05758589506149292,0.9078004956245422,1.4836595058441162,8.638191223144531,1.4371368451538198,autograd of span_loss_coef*abs(width-target_width)+giou_loss_coef*(1-GIoU) with respect to final normalized pred width
train,RS69W4hoy3Y_3,RS69W4hoy3Y,0,0-2s,124.0,0.9999999701976776,9,4.556012377142906,4.55601251292266,0.028677519410848618,0.847254753112793,1.1340299844741821,0.8987283706665039,0.03180784674812262,autograd of span_loss_coef*abs(width-target_width)+giou_loss_coef*(1-GIoU) with respect to final normalized pred width
train,RYsR78tOcog_1,RYsR78tOcog,0,5-10s,299.0,7.999996036291122,6,8.37698089145124,1.0471231302428108,0.0012608189135789871,0.5728595852851868,0.5854677557945251,2.53684663772583,0.069082710884337,autograd of span_loss_coef*abs(width-target_width)+giou_loss_coef*(1-GIoU) with respect to final normalized pred width
train,RYsR78tOcog_2,RYsR78tOcog,0,10-20s,299.0,17.99999776482582,1,24.73248813301325,1.3740272891224203,0.02251669019460678,0.6972891092300415,0.9224560260772705,6.822073459625244,0.5176261292016572,autograd of span_loss_coef*abs(width-target_width)+giou_loss_coef*(1-GIoU) with respect to final normalized pred width
train,RYsR78tOcog_2,RYsR78tOcog,1,5-10s,299.0,8.000004947185516,4,15.472971703857183,1.9341202669256765,0.024993199855089188,0.482970654964447,0.7329026460647583,19.991077423095703,0.9809842208306931,autograd of span_loss_coef*abs(width-target_width)+giou_loss_coef*(1-GIoU) with respect to final normalized pred width
train,RYsR78tOcog_3,RYsR78tOcog,1,0-2s,299.0,1.000016212463379,3,10.883076932281256,10.882900493655546,0.03305371478199959,0.9081128239631653,1.2386499643325806,12.524492263793945,0.4392767519323156,autograd of span_loss_coef*abs(width-target_width)+giou_loss_coef*(1-GIoU) with respect to final normalized pred width
train,RYsR78tOcog_3,RYsR78tOcog,0,0-2s,299.0,1.9999967813491821,5,11.444322932511568,5.722170675090446,0.03158637508749962,0.8252413272857666,1.141105055809021,14.565828323364258,0.5361729012155606,autograd of span_loss_coef*abs(width-target_width)+giou_loss_coef*(1-GIoU) with respect to final normalized pred width
train,RcXiVz_7U3k_1,RcXiVz_7U3k,0,20s+,299.0,66.00000071525574,9,38.440266236662865,0.5824282700011774,0.0921730250120163,0.4175717234611511,1.3393020629882812,14.530303955078125,1.6278935834476178,autograd of span_loss_coef*abs(width-target_width)+giou_loss_coef*(1-GIoU) with respect to final normalized pred width
train,RcXiVz_7U3k_2,RcXiVz_7U3k,0,10-20s,299.0,11.000004574656487,7,11.671266704797745,1.0610238046343923,0.0022450238466262817,1.305234432220459,1.3276846408843994,4.020123481750488,0.15079747445078492,autograd of span_loss_coef*abs(width-target_width)+giou_loss_coef*(1-GIoU) with respect to final normalized pred width
train,RcXiVz_7U3k_3,RcXiVz_7U3k,0,5-10s,299.0,6.999997645616531,1,25.2693427875638,3.6099073266671335,0.06110148876905441,0.7229841947555542,1.3339991569519043,13.277795791625977,1.0273087692764384,autograd of span_loss_coef*abs(width-target_width)+giou_loss_coef*(1-GIoU) with respect to final normalized pred width
train,RcXiVz_7U3k_3,RcXiVz_7U3k,1,5-10s,299.0,5.99999925494194,8,41.55167877674103,6.925280656079533,0.11890193819999695,0.8556017875671387,2.044621229171753,11.039069175720215,1.3208962806319455,autograd of span_loss_coef*abs(width-target_width)+giou_loss_coef*(1-GIoU) with respect to final normalized pred width
train,RcXiVz_7U3k_4,RcXiVz_7U3k,1,20s+,299.0,44.99999886751175,5,22.69321658462286,0.5042937145717682,0.07460462301969528,0.49570614099502563,1.2417523860931396,16.644441604614258,1.167385939980605,autograd of span_loss_coef*abs(width-target_width)+giou_loss_coef*(1-GIoU) with respect to final normalized pred width
train,RcXiVz_7U3k_4,RcXiVz_7U3k,0,5-10s,299.0,7.9999871253967285,8,21.319617807865143,2.6649565147653758,0.04454725980758667,0.6247591972351074,1.0702317953109741,15.262619972229004,1.0106745445471048,autograd of span_loss_coef*abs(width-target_width)+giou_loss_coef*(1-GIoU) with respect to final normalized pred width
train,Rd5KRlEmZhY_1,Rd5KRlEmZhY,0,0-2s,299.0,1.9999967813491821,1,8.955314088612795,4.477664250325248,0.02326193079352379,1.5945792198181152,1.8271985054016113,1.177962303161621,0.03422431394944618,autograd of span_loss_coef*abs(width-target_width)+giou_loss_coef*(1-GIoU) with respect to final normalized pred width
train,Rd5KRlEmZhY_1,Rd5KRlEmZhY,4,0-2s,299.0,1.9999967813491821,4,9.002718932926655,4.50136671062715,0.02342047542333603,1.0477399826049805,1.281944751739502,3.556595802307129,0.10386273451746622,autograd of span_loss_coef*abs(width-target_width)+giou_loss_coef*(1-GIoU) with respect to final normalized pred width
train,Rd5KRlEmZhY_1,Rd5KRlEmZhY,3,2-5s,299.0,4.999996408820152,6,6.755613025277853,1.3511235754811217,0.005871627479791641,0.2598762512207031,0.31859251856803894,42.757484436035156,0.9442363441167854,autograd of span_loss_coef*abs(width-target_width)+giou_loss_coef*(1-GIoU) with respect to final normalized pred width
train,Rd5KRlEmZhY_1,Rd5KRlEmZhY,2,2-5s,299.0,2.99999962747097,7,7.192601058632135,2.397533983927715,0.01402207836508751,1.587450385093689,1.7276711463928223,0.39421558380126953,0.009254941626445473,autograd of span_loss_coef*abs(width-target_width)+giou_loss_coef*(1-GIoU) with respect to final normalized pred width
train,Rd5KRlEmZhY_1,Rd5KRlEmZhY,1,10-20s,299.0,11.00000011920929,8,6.371646484360099,0.579240583209931,0.015479443594813347,0.4207594394683838,0.5755538940429688,37.18181610107422,0.7754544590861251,autograd of span_loss_coef*abs(width-target_width)+giou_loss_coef*(1-GIoU) with respect to final normalized pred width
train,Rd5KRlEmZhY_2,Rd5KRlEmZhY,2,0-2s,299.0,0.9999983906745911,0,12.789929248392582,12.789949831583824,0.03943120688199997,0.921812117099762,1.3161242008209229,11.827859878540039,0.4843026521412011,autograd of span_loss_coef*abs(width-target_width)+giou_loss_coef*(1-GIoU) with respect to final normalized pred width
train,Rd5KRlEmZhY_2,Rd5KRlEmZhY,3,0-2s,299.0,0.9999983906745911,3,12.788061302155256,12.78808188234036,0.03942495957016945,0.9218007922172546,1.316050410270691,11.828390121459961,0.4842567891974229,autograd of span_loss_coef*abs(width-target_width)+giou_loss_coef*(1-GIoU) with respect to final normalized pred width
train,Rd5KRlEmZhY_2,Rd5KRlEmZhY,4,0-2s,299.0,1.000016212463379,5,14.173169612884521,14.172939834616482,0.044057369232177734,1.6044087409973145,2.044982433319092,3.746457099914551,0.16917113718449903,autograd of span_loss_coef*abs(width-target_width)+giou_loss_coef*(1-GIoU) with respect to final normalized pred width
train,Rd5KRlEmZhY_2,Rd5KRlEmZhY,0,2-5s,299.0,4.000002473592758,6,10.635015454143286,2.6587522193682624,0.022190678864717484,0.623883843421936,0.8457906246185303,20.574378967285156,0.7057729473729992,autograd of span_loss_coef*abs(width-target_width)+giou_loss_coef*(1-GIoU) with respect to final normalized pred width
train,Rd5KRlEmZhY_2,Rd5KRlEmZhY,1,2-5s,299.0,3.000004082918167,8,11.838408350944519,3.946130746405202,0.02955988049507141,0.7465864419937134,1.0421853065490723,16.400407791137695,0.6236370927502716,autograd of span_loss_coef*abs(width-target_width)+giou_loss_coef*(1-GIoU) with respect to final normalized pred width
train,RptORGFO8cY_1,RptORGFO8cY,3,0-2s,299.0,0.9999983906745911,0,7.263809686526656,7.263821376378963,0.02094920165836811,0.9007896184921265,1.1102815866470337,7.912841796875,0.18756200673047346,autograd of span_loss_coef*abs(width-target_width)+giou_loss_coef*(1-GIoU) with respect to final normalized pred width
train,RptORGFO8cY_1,RptORGFO8cY,4,0-2s,299.0,1.9999967813491821,3,9.85651070997119,4.928263286164923,0.026275966316461563,1.5569285154342651,1.8196882009506226,1.3018560409545898,0.041500870067270226,autograd of span_loss_coef*abs(width-target_width)+giou_loss_coef*(1-GIoU) with respect to final normalized pred width
train,RptORGFO8cY_1,RptORGFO8cY,1,0-2s,299.0,1.9999967813491821,7,8.306785320863128,4.153399344602662,0.021092938259243965,1.3391915559768677,1.5501209497451782,2.8361921310424805,0.07660571184300198,autograd of span_loss_coef*abs(width-target_width)+giou_loss_coef*(1-GIoU) with respect to final normalized pred width
train,RptORGFO8cY_1,RptORGFO8cY,2,0-2s,299.0,0.9999983906745911,8,11.766431715339422,11.766450651387428,0.036008138209581375,0.9654170870780945,1.3254984617233276,1.6963748931884766,0.0641297330010535,autograd of span_loss_coef*abs(width-target_width)+giou_loss_coef*(1-GIoU) with respect to final normalized pred width
train,RptORGFO8cY_1,RptORGFO8cY,0,0-2s,299.0,1.9999967813491821,9,10.647430557757616,5.3237238464828645,0.028921183198690414,0.8121615648269653,1.1013734340667725,15.274858474731445,0.5245700128103459,autograd of span_loss_coef*abs(width-target_width)+giou_loss_coef*(1-GIoU) with respect to final normalized pred width
train,RptORGFO8cY_2,RptORGFO8cY,0,10-20s,299.0,11.99999850988388,4,14.561532009392977,1.2134611514659166,0.008567001670598984,0.1759127974510193,0.2615828216075897,26.92142677307129,1.2472430602229752,autograd of span_loss_coef*abs(width-target_width)+giou_loss_coef*(1-GIoU) with respect to final normalized pred width
train,RptORGFO8cY_3,RptORGFO8cY,0,0-2s,299.0,0.9999983906745911,0,8.60431562922895,8.604329476395003,0.02543249912559986,0.8837774991989136,1.1381025314331055,14.038728713989258,0.3923664779827777,autograd of span_loss_coef*abs(width-target_width)+giou_loss_coef*(1-GIoU) with respect to final normalized pred width
train,S3z-w5yoQwU_1,S3z-w5yoQwU,0,0-2s,171.0,1.0000012814998627,1,3.525169188156724,3.5251646706586826,0.014767063781619072,0.7163269519805908,0.8639975786209106,23.760486602783203,0.4797252998464441,autograd of span_loss_coef*abs(width-target_width)+giou_loss_coef*(1-GIoU) with respect to final normalized pred width
train,S3z-w5yoQwU_2,S3z-w5yoQwU,1,5-10s,171.0,7.00000387430191,0,7.313806034624577,1.0448288552345923,0.0018351003527641296,0.21764057874679565,0.23599158227443695,7.682893753051758,0.31454884559015833,autograd of span_loss_coef*abs(width-target_width)+giou_loss_coef*(1-GIoU) with respect to final normalized pred width
train,S3z-w5yoQwU_2,S3z-w5yoQwU,0,2-5s,171.0,2.0000025629997253,1,7.170846238732338,3.585418524652822,0.03023885190486908,0.7210926413536072,1.0234811305999756,16.650978088378906,0.6689738269865828,autograd of span_loss_coef*abs(width-target_width)+giou_loss_coef*(1-GIoU) with respect to final normalized pred width
train,S3z-w5yoQwU_2,S3z-w5yoQwU,2,5-10s,171.0,5.999997496604919,5,7.5901447758078575,1.2650246571107269,0.009299106895923615,0.20950251817703247,0.3024935722351074,27.809267044067383,1.17957518261211,autograd of span_loss_coef*abs(width-target_width)+giou_loss_coef*(1-GIoU) with respect to final normalized pred width
train,S3z-w5yoQwU_3,S3z-w5yoQwU,0,2-5s,171.0,2.0000025629997253,1,11.225966736674309,5.612976175308956,0.053953006863594055,0.8218413591384888,1.361371397972107,12.7138090133667,0.7798541936403937,autograd of span_loss_coef*abs(width-target_width)+giou_loss_coef*(1-GIoU) with respect to final normalized pred width
train,S3z-w5yoQwU_3,S3z-w5yoQwU,1,10-20s,171.0,10.999998807907104,8,10.04836043715477,0.9134874114651476,0.005565136671066284,0.4980570077896118,0.5537083745002747,13.03864860534668,0.7211589045320176,autograd of span_loss_coef*abs(width-target_width)+giou_loss_coef*(1-GIoU) with respect to final normalized pred width
train,S3z-w5yoQwU_4,S3z-w5yoQwU,0,2-5s,171.0,2.9999987483024597,4,5.922827694565058,1.9742767219207915,0.017092566937208176,0.49348652362823486,0.6644122004508972,24.623741149902344,0.8233375746833788,autograd of span_loss_coef*abs(width-target_width)+giou_loss_coef*(1-GIoU) with respect to final normalized pred width
train,SFEOSEHZ89o_1,SFEOSEHZ89o,2,2-5s,299.0,2.999995172023773,0,14.521250311285257,4.840424560246654,0.03853262588381767,0.9792620539665222,1.3645882606506348,1.4711694717407227,0.06797890580022047,autograd of span_loss_coef*abs(width-target_width)+giou_loss_coef*(1-GIoU) with respect to final normalized pred width
train,SFEOSEHZ89o_1,SFEOSEHZ89o,1,0-2s,299.0,1.9999967813491821,1,14.969434883445501,7.484729487088093,0.043376047164201736,0.866394579410553,1.3001550436019897,12.66864013671875,0.6025014639731998,autograd of span_loss_coef*abs(width-target_width)+giou_loss_coef*(1-GIoU) with respect to final normalized pred width
train,SFEOSEHZ89o_1,SFEOSEHZ89o,0,0-2s,299.0,1.9999967813491821,6,21.135434076189995,10.567734045017911,0.06399811804294586,0.9053723216056824,1.5453534126281738,11.338685035705566,0.7448428524676868,autograd of span_loss_coef*abs(width-target_width)+giou_loss_coef*(1-GIoU) with respect to final normalized pred width
train,SFEOSEHZ89o_2,SFEOSEHZ89o,0,2-5s,299.0,2.000005692243576,1,10.820277404040098,5.410123304150237,0.02949923649430275,0.8151623010635376,1.110154628753662,15.107671737670898,0.5269349163710769,autograd of span_loss_coef*abs(width-target_width)+giou_loss_coef*(1-GIoU) with respect to final normalized pred width
train,SFqU3CD0xhA_1,SFqU3CD0xhA,0,20s+,300.0,46.99999988079071,8,13.880308717489243,0.2953257181424428,0.11039897054433823,0.7046741247177124,1.8086638450622559,16.382980346679688,0.7229317091642055,autograd of span_loss_coef*abs(width-target_width)+giou_loss_coef*(1-GIoU) with respect to final normalized pred width
train,SSdJupnbQ3k_1,SSdJupnbQ3k,0,5-10s,300.0,8.99999924004078,9,14.220177009701729,1.5800198011613718,0.0174005925655365,0.367096483707428,0.541102409362793,23.35222625732422,1.054441149083503,autograd of span_loss_coef*abs(width-target_width)+giou_loss_coef*(1-GIoU) with respect to final normalized pred width
