split,qid,vid,gt_index,duration_bin,audio_duration_sec,gt_duration_sec,assigned_query_slot,initial_width_norm,initial_width_sec,pred_center_norm,pred_width_norm,pred_center_sec,pred_width_sec,matched_center_error_sec,matched_width_gt_ratio,class_cost,span_l1_cost,giou_cost,total_cost,best_column_cost,second_best_column_cost,column_cost_margin,assigned_minus_best_cost,assigned_query_rank_for_target,num_gt_windows,counterfactual_definition,actual_total_cost,gt_width_total_cost,duration_matched_total_cost,actual_minus_gt_width_cost,actual_minus_duration_matched_cost,actual_width_l1_cost,gt_width_l1_cost,duration_matched_width_l1_cost,actual_giou_cost,gt_width_giou_cost,duration_matched_giou_cost,duration_matched_width_sec
train,UuST6ut8oEY_1,UuST6ut8oEY,0,5-10s,299.0,7.000024378299713,5,0.4456096887588501,133.23729693889618,0.8244374394416809,0.06715106219053268,246.5067943930626,20.078167594969273,25.49320560693741,2.8682996672429026,-0.9147318601608276,0.21094095706939697,0.5737882852554321,-0.9757295846939087,-2.360473543405533,-0.9757295846939087,1.3847439587116241,1.3847439587116241,2,5,same-center median GT width in the same GT-duration bin,-0.9757295846939087,-4.6589274406433105,-4.4826206814086555,3.683197855949402,3.506891096714747,0.21094095706939697,0.0,0.0033445631381261304,0.5737882852554321,-1.0,-0.8571388721466064,6.0
train,UuST6ut8oEY_1,UuST6ut8oEY,1,2-5s,299.0,4.000002473592758,6,0.8429434299468994,252.04008555412292,0.28515276312828064,0.04588451609015465,85.26067617535591,13.71947031095624,0.7393238246440887,3.4298654567164713,-0.9296960234642029,0.03497925028204918,-0.29155614972114563,-3.6605477407574654,-3.6605477407574654,-2.5358584374189377,1.1246893033385277,0.0,1,5,same-center median GT width in the same GT-duration bin,-3.6605477407574654,-4.7187840938568115,-4.435339195074445,1.0582363530993462,0.77479145431698,0.03497925028204918,0.0,0.003344489878236649,-0.29155614972114563,-1.0,-0.75,3.0
train,UuST6ut8oEY_1,UuST6ut8oEY,3,5-10s,299.0,5.99999925494194,7,0.8412365913391113,251.5297408103943,0.17028237879276276,0.05504252761602402,50.914431259036064,16.45771575719118,7.085568740963936,2.7429529668083994,-0.9079430103302002,0.058673195540905,-0.2262309193611145,-3.2712710052728653,-3.2712710052728653,-2.0801091492176056,1.1911618560552597,0.0,1,5,same-center median GT width in the same GT-duration bin,-3.2712710052728653,-4.631772041320801,-4.631772016402471,1.3605010360479355,1.3605010111296059,0.058673195540905,0.0,2.491832976070363e-09,-0.2262309193611145,-1.0,-1.0,6.0
train,UuST6ut8oEY_2,UuST6ut8oEY,2,5-10s,299.0,8.000004947185516,1,0.3227500021457672,96.5022506415844,0.40802550315856934,0.0710080936551094,121.99962544441223,21.231420002877712,1.0003745555877686,2.6539258591767676,-0.8769088387489319,0.04759795218706131,-0.3768003284931183,-3.4084561616182327,-3.4084561616182327,-1.96747637540102,1.4409797862172127,0.0,1,3,same-center median GT width in the same GT-duration bin,-3.4084561616182327,-4.5076353549957275,-4.190746093872797,1.0991791933774948,0.7822899322545647,0.04759795218706131,0.0,0.006688979756473298,-0.3768003284931183,-1.0,-0.750000536441803,6.0
train,UuST6ut8oEY_2,UuST6ut8oEY,1,20s+,299.0,31.99999751150608,7,0.8412365913391113,251.5297408103943,0.22121618688106537,0.11482380330562592,66.14363987743855,34.33231718838215,13.856360122561455,1.0728849955703106,-0.8954259157180786,0.054142728447914124,-0.4106501340866089,-3.450926512479782,-3.450926512479782,-2.2756109684705734,1.1753155440092087,0.0,1,3,same-center median GT width in the same GT-duration bin,-3.450926512479782,-4.5817036628723145,-4.455990481237105,1.1307771503925323,1.005063968757323,0.054142728447914124,0.0,0.006688971533424473,-0.4106501340866089,-1.0,-0.9411765336990356,34.0
train,UuST6ut8oEY_2,UuST6ut8oEY,0,20s+,299.0,62.000002697110176,9,0.6701281666755676,200.36832183599472,0.13022136688232422,0.11530598253011703,38.93618869781494,34.47648877650499,6.936188697814941,0.5560723754309118,-0.9414680004119873,0.11524984240531921,-0.5560724139213562,-3.1694459915161133,-3.1694459915161133,-1.684797763824463,1.4846482276916504,0.0,1,3,same-center median GT width in the same GT-duration bin,-3.1694459915161133,-4.765872001647949,-3.3778041721785748,1.596426010131836,0.20835818066246148,0.11524984240531921,0.0,0.09364549397026815,-0.5560724139213562,-1.0,-0.5483871102333069,34.0
train,UuST6ut8oEY_3,UuST6ut8oEY,0,10-20s,299.0,11.00000011920929,0,0.18933655321598053,56.61162941157818,0.6783655285835266,0.04522639885544777,202.83129304647446,13.522693257778883,1.3312930464744568,1.2293357373846039,-0.8192493915557861,0.012889567762613297,-0.804116427898407,-3.9522183164954185,-3.9522183164954185,-2.150089740753174,1.8021285757422447,0.0,1,1,same-center median GT width in the same GT-duration bin,-3.9522183164954185,-4.2769975662231445,-4.05626197224078,0.324779249727726,0.10404365574536101,0.012889567762613297,0.0,0.006688962812009064,-0.804116427898407,-1.0,-0.8461540341377258,13.0
train,UujZsxAoWJU_1,UujZsxAoWJU,1,5-10s,300.0,9.999999403953552,1,0.3227500021457672,96.82500064373016,0.39734724164009094,0.08648211508989334,119.20417249202728,25.944634526968002,4.795827507972717,2.594463607338882,-0.956430196762085,0.0691348984837532,-0.3854358196258545,-3.5198076218366623,-3.5198076218366623,-3.374961644411087,0.14484597742557526,0.0,1,5,same-center median GT width in the same GT-duration bin,-3.5198076218366623,-4.82572078704834,-4.2923874974250795,1.3059131652116776,0.7725798755884172,0.0691348984837532,0.0,0.01333333134651184,-0.3854358196258545,-1.0,-0.6000000238418579,6.0
train,UujZsxAoWJU_1,UujZsxAoWJU,3,10-20s,300.0,10.000008344650269,3,0.4910241663455963,147.3072499036789,0.9750287532806396,0.05497153475880623,292.5086259841919,16.49146042764187,2.4913740158081055,1.6491446666106384,-0.8929576277732849,0.029942769557237625,-0.6063740849494934,-3.878776900470257,-3.878776900470257,-0.8901493400335312,2.9886275604367256,0.0,1,5,same-center median GT width in the same GT-duration bin,-3.878776900470257,-4.57183051109314,-4.241061572233836,0.6930536106228828,0.3622846717635788,0.029942769557237625,0.0,0.009999972184499106,-0.6063740849494934,-1.0,-0.7692307829856873,13.0
train,UujZsxAoWJU_1,UujZsxAoWJU,2,20s+,300.0,37.00000047683716,5,0.4456096887588501,133.68290662765503,0.8265431523323059,0.1678999364376068,247.96294569969177,50.36998093128204,3.4629456996917725,1.3613508184361998,-0.9588693380355835,0.05610975623130798,-0.7345643639564514,-4.008944153785706,-4.008944153785706,-3.4955773651599884,0.5133667886257172,0.0,1,5,same-center median GT width in the same GT-duration bin,-4.008944153785706,-4.835477352142334,-4.654396363099416,0.8265331983566284,0.6454522093137101,0.05610975623130798,0.0,0.0100000015894572,-0.7345643639564514,-1.0,-0.918919026851654,34.0
train,UujZsxAoWJU_1,UujZsxAoWJU,4,10-20s,300.0,13.999995589256287,6,0.8429434299468994,252.88302898406982,0.3299611508846283,0.09203190356492996,98.98834526538849,27.60957106947899,0.01165473461151123,1.9721128405688073,-0.9657167792320251,0.04540408402681351,-0.5070700645446777,-3.9158963412046432,-3.9158963412046432,-3.009001253754832,0.9068950874498114,0.0,1,5,same-center median GT width in the same GT-duration bin,-3.9158963412046432,-4.862867116928101,-4.758106644948324,0.9469707757234573,0.8422103037436806,0.04540408402681351,0.0,0.0033333186308542873,-0.5070700645446777,-1.0,-0.9285727143287659,13.0
train,UujZsxAoWJU_1,UujZsxAoWJU,0,10-20s,300.0,15.999998152256012,7,0.8412365913391113,252.3709774017334,0.27756038308143616,0.05796210095286369,83.26811492443085,17.388630285859108,3.268114924430847,1.086789518372994,-0.9118868112564087,0.015522506088018417,-0.672572910785675,-4.164895094931126,-4.164895094931126,-2.9119782522320747,1.252916842699051,0.0,1,5,same-center median GT width in the same GT-duration bin,-4.164895094931126,-4.647547245025635,-4.3600472470124565,0.4826521500945091,0.19515215208133085,0.015522506088018417,0.0,0.009999993840853372,-0.672572910785675,-1.0,-0.8124999403953552,13.0
train,UvM54pwks_0_1,UvM54pwks_0,0,2-5s,300.0,2.999997138977051,0,0.18933655321598053,56.80096596479416,0.8120489120483398,0.03773106262087822,243.61467361450195,11.319318786263466,2.885326385498047,3.7731098604057887,-0.9386082887649536,0.03734881803393364,-0.26503345370292664,-3.6459784284234047,-3.6459784284234047,-2.774135112762451,0.8718433156609535,0.0,1,3,same-center median GT width in the same GT-duration bin,-3.6459784284234047,-4.7544331550598145,-4.754433059692383,1.1084547266364098,1.1084546312689785,0.03734881803393364,0.0,9.536743164270667e-09,-0.26503345370292664,-1.0,-1.0,3.0
train,UvM54pwks_0_1,UvM54pwks_0,2,0-2s,300.0,1.9999980926513672,3,0.4910241663455963,147.3072499036789,0.9169117212295532,0.0400320366024971,275.07351636886597,12.00961098074913,1.0735163688659668,6.004811217008798,-0.949313759803772,0.036943741142749786,-0.16653315722942352,-3.5943507850170135,-3.5943507850170135,-2.6592872738838196,0.935063511133194,0.0,1,3,same-center median GT width in the same GT-duration bin,-3.5943507850170135,-4.797255039215088,-4.263921769460042,1.2029042541980743,0.6695709844430286,0.036943741142749786,0.0,0.003333326975504557,-0.16653315722942352,-1.0,-0.5,1.0
train,UvM54pwks_0_1,UvM54pwks_0,1,2-5s,300.0,4.999995231628418,5,0.4456096887588501,133.68290662765503,0.8662267923355103,0.04087786749005318,259.8680377006531,12.263360247015953,7.631962299346924,2.4526743884557614,-0.9504198431968689,0.04965107515454292,-0.061469245702028275,-3.3666378669440746,-3.3690719939768314,-3.3666378669440746,0.0024341270327568054,0.0024341270327568054,2,3,same-center median GT width in the same GT-duration bin,-3.3666378669440746,-4.801679372787476,-4.335012888908386,1.435041505843401,0.9683750219643112,0.04965107515454292,0.0,0.006666650772094726,-0.061469245702028275,-1.0,-0.6000000238418579,3.0
train,UvM54pwks_0_2,UvM54pwks_0,1,2-5s,300.0,2.999997138977051,0,0.18933655321598053,56.80096596479416,0.7246995568275452,0.08809254318475723,217.40986704826355,26.42776295542717,1.0901329517364502,8.809262719643325,-0.6444652080535889,0.08172634989023209,-0.11351685225963593,-1.8741141855716705,-1.8741141855716705,-0.2759009897708893,1.5982131958007812,0.0,1,2,same-center median GT width in the same GT-duration bin,-1.8741141855716705,-3.5778608322143555,-3.5778607368469237,1.703746646642685,1.7037465512752532,0.08172634989023209,0.0,9.536743164270667e-09,-0.11351685225963593,-1.0,-1.0,3.0
train,UvM54pwks_0_2,UvM54pwks_0,0,2-5s,300.0,2.999997138977051,7,0.8412365913391113,252.3709774017334,0.18267807364463806,0.11777997016906738,54.80342209339142,35.333991050720215,13.303422093391418,11.778008249290703,-0.907783567905426,0.15212471783161163,-0.08490400016307831,-2.194791093468666,-2.194791093468666,-1.9443142414093018,0.2504768520593643,0.0,1,2,same-center median GT width in the same GT-duration bin,-2.194791093468666,-4.631134271621704,-4.631134176254273,2.436343178153038,2.4363430827856067,0.15212471783161163,0.0,9.536743164270667e-09,-0.08490400016307831,-1.0,-1.0,3.0
train,UvM54pwks_0_3,UvM54pwks_0,1,5-10s,300.0,5.999994277954102,0,0.18933655321598053,56.80096596479416,0.722802460193634,0.10923086851835251,216.8407380580902,32.76926055550575,9.15926194190979,5.461548634456286,-0.6640883684158325,0.11976175755262375,-0.18309824168682098,-1.6418341398239136,-1.6418341398239136,0.031164050102233887,1.6729981899261475,0.0,1,2,same-center median GT width in the same GT-duration bin,-1.6418341398239136,-3.65635347366333,-3.6563532829284666,2.0145193338394165,2.014519143104553,0.11976175755262375,0.0,1.9073486328541334e-08,-0.18309824168682098,-1.0,-1.0,6.0
train,UvM54pwks_0_3,UvM54pwks_0,0,5-10s,300.0,8.99999924004078,9,0.6701281666755676,201.0384500026703,0.05039695277810097,0.038404855877161026,15.11908583343029,11.521456763148308,0.6190858334302902,1.2801619706688,-0.9422705769538879,0.010468479245901108,-0.7811511754989624,-4.445548690855503,-4.445548690855503,-1.0907272696495056,3.3548214212059975,0.0,1,2,same-center median GT width in the same GT-duration bin,-4.445548690855503,-4.769082307815552,-4.335748840868473,0.3235336169600487,-0.10979984998702985,0.010468479245901108,0.0,0.009999997466802597,-0.7811511754989624,-1.0,-0.6666665077209473,6.0
train,UvM54pwks_0_4,UvM54pwks_0,0,0-2s,300.0,0.9999990463256836,0,0.18933655321598053,56.80096596479416,0.7685017585754395,0.03361903503537178,230.55052757263184,10.085710510611534,9.050527572631836,10.085720129103784,-0.8934345245361328,0.0604541189968586,0.24036018550395966,-2.7288367226719856,-2.7288367226719856,-1.9781602621078491,0.7506764605641365,0.0,1,3,same-center median GT width in the same GT-duration bin,-2.7288367226719856,-4.573738098144531,-4.5737380663553875,1.8449013754725456,1.8449013436834019,0.0604541189968586,0.0,3.1789143882347826e-09,0.24036018550395966,-1.0,-1.0,1.0
train,UvM54pwks_0_4,UvM54pwks_0,2,0-2s,300.0,0.9999990463256836,3,0.4910241663455963,147.3072499036789,0.885159969329834,0.030807364732027054,265.5479907989502,9.242209419608116,1.9520092010498047,9.242218233674272,-0.9233947396278381,0.03398071601986885,-0.1081990972161293,-3.4619708955287933,-3.4619708955287933,-2.551373839378357,0.9105970561504364,0.0,1,3,same-center median GT width in the same GT-duration bin,-3.4619708955287933,-4.6935789585113525,-4.693578926722209,1.2316080629825592,1.2316080311934154,0.03398071601986885,0.0,3.1789143882347826e-09,-0.1081990972161293,-1.0,-1.0,1.0
train,UvM54pwks_0_4,UvM54pwks_0,1,0-2s,300.0,0.9999990463256836,5,0.4456096887588501,133.68290662765503,0.842796266078949,0.03315350040793419,252.8388798236847,9.946050122380257,2.6611201763153076,9.946059607681853,-0.9486557245254517,0.03869059309363365,-0.10054222494363785,-3.508259192109108,-3.508259192109108,-2.7591085955500603,0.7491505965590477,0.0,1,3,same-center median GT width in the same GT-duration bin,-3.508259192109108,-4.794622898101807,-4.794622866312663,1.2863637059926987,1.286363674203555,0.03869059309363365,0.0,3.1789143882347826e-09,-0.10054222494363785,-1.0,-1.0,1.0
train,V-AxBPki95U_1,V-AxBPki95U,3,10-20s,300.0,12.999996542930603,1,0.3227500021457672,96.82500064373016,0.4092754125595093,0.04438135027885437,122.78262376785278,13.314405083656311,1.7173762321472168,1.024185278795069,-0.7857935428619385,0.006772637367248535,-0.7690849304199219,-3.8445327281951904,-3.8445327281951904,-2.402384042739868,1.4421486854553223,0.0,1,5,same-center median GT width in the same GT-duration bin,-3.8445327281951904,-4.143174171447754,-4.143172685305277,0.2986414432525635,0.29863995711008684,0.006772637367248535,0.0,1.1523564658055818e-08,-0.7690849304199219,-1.0,-0.9999986290931702,13.0
train,V-AxBPki95U_1,V-AxBPki95U,2,0-2s,300.0,0.9999990463256836,6,0.8429434299468994,252.88302898406982,0.3439010679721832,0.043689653277397156,103.17032039165497,13.106895983219147,21.32967960834503,13.106908482941135,-0.8394108414649963,0.11592404544353485,0.5253999829292297,-1.673002928495407,-2.125496029853821,-1.673002928495407,0.4524931013584137,0.4524931013584137,2,5,same-center median GT width in the same GT-duration bin,-1.673002928495407,-4.357643365859985,-4.357643334070842,2.6846404373645782,2.6846404055754345,0.11592404544353485,0.0,3.1789143882347826e-09,0.5253999829292297,-1.0,-1.0,1.0
train,V-AxBPki95U_1,V-AxBPki95U,0,0-2s,300.0,1.9999980926513672,7,0.8412365913391113,252.3709774017334,0.20066815614700317,0.04049500823020935,60.20044684410095,12.148502469062805,9.700446844100952,6.074257027394321,-0.9211241006851196,0.1178298369050026,0.5616225004196167,-1.9445755332708359,-2.670450583100319,-1.9445755332708359,0.725875049829483,0.725875049829483,2,5,same-center median GT width in the same GT-duration bin,-1.9445755332708359,-4.6844964027404785,-4.151163132985433,2.7399208694696426,2.206587599714597,0.1178298369050026,0.0,0.003333326975504557,0.5616225004196167,-1.0,-0.5,1.0
train,V-AxBPki95U_1,V-AxBPki95U,4,0-2s,300.0,1.9999980926513672,8,0.5322582125663757,159.67746376991272,0.5328583121299744,0.041928183287382126,159.8574936389923,12.578454986214638,5.14250636100769,6.289233490987769,-0.9299788475036621,0.3114531636238098,0.8382808566093445,0.2328971028327942,-2.378864973783493,-1.5630293190479279,0.8158356547355652,2.6117620766162872,5,5,same-center median GT width in the same GT-duration bin,0.2328971028327942,-4.719915390014648,-4.186582120259603,4.952812492847443,4.419479223092397,0.3114531636238098,0.0,0.003333326975504557,0.8382808566093445,-1.0,-0.5,1.0
train,V-AxBPki95U_1,V-AxBPki95U,1,2-5s,300.0,4.0000006556510925,9,0.6701281666755676,201.0384500026703,0.07704614102840424,0.044637925922870636,23.11384230852127,13.39137777686119,2.8861576914787292,3.3478438954609206,-0.9150915741920471,0.04092511534690857,-0.2986997365951538,-3.5498148798942566,-3.5498148798942566,-1.6548544764518738,1.8949604034423828,0.0,1,5,same-center median GT width in the same GT-duration bin,-3.5498148798942566,-4.6603662967681885,-4.377033239603042,1.1105514168739319,0.8272183597087857,0.04092511534690857,0.0,0.003333335518836975,-0.2986997365951538,-1.0,-0.7500002980232239,3.0
train,V-AxBPki95U_2,V-AxBPki95U,2,2-5s,300.0,2.999997138977051,1,0.3227500021457672,96.82500064373016,0.3878401815891266,0.06460137665271759,116.35205447673798,19.380412995815277,1.852054476737976,6.460143826145006,-0.88625168800354,0.06077490746974945,-0.1547953486442566,-3.0920530259609222,-3.0920530259609222,-2.490184597671032,0.6018684282898903,0.0,1,3,same-center median GT width in the same GT-duration bin,-3.0920530259609222,-4.54500675201416,-4.545006656646729,1.452953726053238,1.4529536306858066,0.06077490746974945,0.0,9.536743164270667e-09,-0.1547953486442566,-1.0,-1.0,3.0
train,V-AxBPki95U_2,V-AxBPki95U,0,10-20s,300.0,10.999998450279236,7,0.8412365913391113,252.3709774017334,0.18010684847831726,0.053528569638729095,54.03205454349518,16.05857089161873,3.4679454565048218,1.459870286728184,-0.9403504729270935,0.02842172235250473,-0.5919400453567505,-4.069124713540077,-4.069124713540077,-2.143511116504669,1.925613597035408,0.0,1,3,same-center median GT width in the same GT-duration bin,-4.069124713540077,-4.761401891708374,-4.540889147917429,0.6922771781682968,0.47176443437735216,0.02842172235250473,0.0,0.006666671832402549,-0.5919400453567505,-1.0,-0.846153974533081,13.0
train,V-AxBPki95U_2,V-AxBPki95U,1,5-10s,300.0,5.000013113021851,8,0.5322582125663757,159.67746376991272,0.510435163974762,0.0662384033203125,153.1305491924286,19.87152099609375,7.369450807571411,3.9742937762185244,-0.9029033780097961,0.07413649559020996,-0.25161612033843994,-3.121864676475525,-3.121864676475525,-2.5750280022621155,0.5468366742134094,0.0,1,3,same-center median GT width in the same GT-duration bin,-3.121864676475525,-4.611613512039185,-4.411613929271698,1.4897488355636597,1.289749252796173,0.07413649559020996,0.0,0.0033332896232604985,-0.25161612033843994,-1.0,-0.8333333134651184,6.0
train,V-AxBPki95U_3,V-AxBPki95U,2,2-5s,300.0,2.999997138977051,0,0.18933655321598053,56.80096596479416,0.7609519362449646,0.05491461604833603,228.28558087348938,16.47438481450081,4.21441912651062,5.491466841904489,-0.9542089104652405,0.05896266549825668,-0.1821007877588272,-3.4093097746372223,-3.4093097746372223,-2.6385312527418137,0.7707785218954086,0.0,1,5,same-center median GT width in the same GT-duration bin,-3.4093097746372223,-4.816835641860962,-4.816835546493531,1.4075258672237396,1.4075257718563083,0.05896266549825668,0.0,9.536743164270667e-09,-0.1821007877588272,-1.0,-1.0,3.0
train,V-AxBPki95U_3,V-AxBPki95U,4,0-2s,300.0,1.9999980926513672,3,0.4910241663455963,147.3072499036789,0.8780222535133362,0.06359834969043732,263.40667605400085,19.079504907131195,2.5933239459991455,9.539761551391173,-0.9520900249481201,0.06557609140872955,-0.10482434928417206,-3.257423534989357,-3.257423534989357,-2.3991091549396515,0.8583143800497055,0.0,1,5,same-center median GT width in the same GT-duration bin,-3.257423534989357,-4.8083600997924805,-4.275026830037435,1.5509365648031235,1.0176032950480778,0.06557609140872955,0.0,0.003333326975504557,-0.10482434928417206,-1.0,-0.5,1.0
train,V-AxBPki95U_3,V-AxBPki95U,0,5-10s,300.0,6.999993324279785,4,0.07413875311613083,22.24162593483925,0.668767511844635,0.046990204602479935,200.6302535533905,14.09706138074398,1.869746446609497,2.0138678321088825,-0.945245087146759,0.029889393597841263,-0.49655741453170776,-3.9786438271403313,-3.9786438271403313,-2.267106845974922,1.711536981165409,0.0,1,5,same-center median GT width in the same GT-duration bin,-3.9786438271403313,-4.780980348587036,-4.6047901034355165,0.8023365214467049,0.6261462762951853,0.029889393597841263,0.0,0.0033333110809326168,-0.49655741453170776,-1.0,-0.8571428656578064,6.0
train,V-AxBPki95U_3,V-AxBPki95U,1,2-5s,300.0,4.999995231628418,5,0.4456096887588501,133.68290662765503,0.8258758187294006,0.06663769483566284,247.7627456188202,19.991308450698853,0.7372543811798096,3.998265503182891,-0.9636122584342957,0.05242854356765747,-0.2501086890697479,-3.580272287130356,-3.580272287130356,-2.7357603311538696,0.8445119559764862,0.0,1,5,same-center median GT width in the same GT-duration bin,-3.580272287130356,-4.854449033737183,-4.387782549858093,1.2741767466068268,0.8075102627277371,0.05242854356765747,0.0,0.006666650772094726,-0.2501086890697479,-1.0,-0.6000000238418579,3.0
train,V-AxBPki95U_3,V-AxBPki95U,3,0-2s,300.0,0.9999990463256836,8,0.5322582125663757,159.67746376991272,0.5821294784545898,0.04907612130045891,174.63884353637695,14.722836390137672,3.638843536376953,14.722850430941993,-0.9300875067710876,0.07861332595348358,0.11283621191978455,-2.8213805556297302,-2.8213805556297302,-2.444313794374466,0.3770667612552643,0.0,1,5,same-center median GT width in the same GT-duration bin,-2.8213805556297302,-4.720350027084351,-4.720349995295207,1.8989694714546204,1.8989694396654766,0.07861332595348358,0.0,3.1789143882347826e-09,0.11283621191978455,-1.0,-1.0,1.0
train,V2oFeDx_7Pw_1,V2oFeDx_7Pw,0,0-2s,300.0,1.9999980926513672,7,0.8412365913391113,252.3709774017334,0.1552148163318634,0.027737678959965706,46.56444489955902,8.321303687989712,0.435555100440979,4.1606558119054435,-0.9204221963882446,0.02252286858856678,-0.2403467446565628,-3.6968068443238735,-3.6968068443238735,-2.231057122349739,1.4657497219741344,0.0,1,1,same-center median GT width in the same GT-duration bin,-3.6968068443238735,-4.6816887855529785,-4.148355515797933,0.984881941229105,0.4515486714740593,0.02252286858856678,0.0,0.003333326975504557,-0.2403467446565628,-1.0,-0.5,1.0
train,V2oFeDx_7Pw_2,V2oFeDx_7Pw,0,0-2s,300.0,0.9999990463256836,7,0.8412365913391113,252.3709774017334,0.1989714503288269,0.03980420529842377,59.69143509864807,11.94126158952713,3.1914350986480713,11.941272977612474,-0.9186319708824158,0.04710899293422699,-0.0837431326508522,-3.2871810868382454,-3.2871810868382454,-1.3821767270565033,1.905004359781742,0.0,1,1,same-center median GT width in the same GT-duration bin,-3.2871810868382454,-4.674527883529663,-4.674527851740519,1.3873467966914177,1.387346764902274,0.04710899293422699,0.0,3.1789143882347826e-09,-0.0837431326508522,-1.0,-1.0,1.0
train,V2oFeDx_7Pw_3,V2oFeDx_7Pw,0,5-10s,300.0,6.000003218650818,6,0.8429434299468994,252.88302898406982,0.2459077537059784,0.03694624453783035,73.77232611179352,11.083873361349106,5.227673888206482,1.8473112359165476,-0.9269823431968689,0.03437180072069168,-0.24069413542747498,-3.6049055010080338,-3.6049055010080338,-1.9676186740398407,1.637286826968193,0.0,1,1,same-center median GT width in the same GT-duration bin,-3.6049055010080338,-4.707929372787476,-4.707929265499115,1.1030238717794418,1.1030237644910814,0.03437180072069168,0.0,1.0728836059153979e-08,-0.24069413542747498,-1.0,-1.0,6.0
train,V2oFeDx_7Pw_4,V2oFeDx_7Pw,1,0-2s,300.0,1.9999980926513672,0,0.18933655321598053,56.80096596479416,0.7172072529792786,0.030601520091295242,215.16217589378357,9.180456027388573,2.8378241062164307,4.590232391281024,-0.8926114439964294,0.03339429572224617,-0.21785402297973633,-3.4543568417429924,-3.4543568417429924,-2.0617667585611343,1.392590083181858,0.0,1,3,same-center median GT width in the same GT-duration bin,-3.4543568417429924,-4.570445775985718,-4.037112506230672,1.1160889342427254,0.5827556644876797,0.03339429572224617,0.0,0.003333326975504557,-0.21785402297973633,-1.0,-0.5,1.0
train,V2oFeDx_7Pw_4,V2oFeDx_7Pw,0,0-2s,300.0,1.9999980926513672,1,0.3227500021457672,96.82500064373016,0.42212626338005066,0.03240421786904335,126.6378790140152,9.721265360713005,4.362120985984802,4.860637315821472,-0.8589131832122803,0.040277961641550064,-0.14658613502979279,-3.1794592514634132,-3.1794592514634132,-1.9471485763788223,1.232310675084591,0.0,1,3,same-center median GT width in the same GT-duration bin,-3.1794592514634132,-4.435652732849121,-3.9023194630940754,1.2561934813857079,0.7228602116306622,0.040277961641550064,0.0,0.003333326975504557,-0.14658613502979279,-1.0,-0.5,1.0
train,V2oFeDx_7Pw_4,V2oFeDx_7Pw,2,0-2s,300.0,0.9999990463256836,8,0.5322582125663757,159.67746376991272,0.5094598531723022,0.03380721062421799,152.83795595169067,10.142163187265396,19.337955951690674,10.142172859595165,-0.8778560161590576,0.09493374079465866,0.5526860952377319,-2.009400561451912,-2.7933633252978325,-2.009400561451912,0.7839627638459206,0.7839627638459206,2,3,same-center median GT width in the same GT-duration bin,-2.009400561451912,-4.5114240646362305,-4.511424032847087,2.5020235031843185,2.502023471395175,0.09493374079465866,0.0,3.1789143882347826e-09,0.5526860952377319,-1.0,-1.0,1.0
train,V6ow5mjok84_1,V6ow5mjok84,0,10-20s,300.0,13.000001013278961,9,0.6701281666755676,201.0384500026703,0.09604792296886444,0.06802008301019669,28.814376890659332,20.406024903059006,1.3143768906593323,1.5696941009631538,-0.9650483131408691,0.029068000614643097,-0.6370669007301331,-4.206580147147179,-4.206580147147179,-1.0761739015579224,3.1304062455892563,0.0,1,1,same-center median GT width in the same GT-duration bin,-4.206580147147179,-4.860193252563477,-4.860193218787511,0.6536131054162979,0.6536130716403328,0.029068000614643097,0.0,3.377596535791838e-09,-0.6370669007301331,-1.0,-1.0,13.0
train,V6ow5mjok84_2,V6ow5mjok84,2,10-20s,300.0,17.000001668930054,0,0.18933655321598053,56.80096596479416,0.7470688223838806,0.06707935035228729,224.12064671516418,20.123805105686188,2.3793532848358154,1.183753125299119,-0.8734597563743591,0.01834385097026825,-0.772759199142456,-4.08315971493721,-4.08315971493721,-2.40326838940382,1.67989132553339,0.0,1,5,same-center median GT width in the same GT-duration bin,-4.08315971493721,-4.4938390254974365,-4.125211532910665,0.41067931056022644,0.04205181797345503,0.01834385097026825,0.0,0.013333338896433511,-0.772759199142456,-1.0,-0.7647058963775635,13.0
train,V6ow5mjok84_2,V6ow5mjok84,0,2-5s,300.0,4.999995231628418,4,0.07413875311613083,22.24162593483925,0.6073458194732666,0.05787733197212219,182.20374584197998,17.363199591636658,0.29625415802001953,3.47264323009799,-0.8773593306541443,0.07219818234443665,-0.09206744283437729,-2.879522942006588,-2.879522942006588,-1.4584077596664429,1.4211151823401451,0.0,1,5,same-center median GT width in the same GT-duration bin,-2.879522942006588,-4.509437322616577,-4.042770838737487,1.6299143806099892,1.1632478967308995,0.07219818234443665,0.0,0.006666650772094726,-0.09206744283437729,-1.0,-0.6000000238418579,3.0
train,V6ow5mjok84_2,V6ow5mjok84,4,10-20s,300.0,11.000007390975952,5,0.4456096887588501,133.68290662765503,0.8369817137718201,0.08146215230226517,251.09451413154602,24.43864569067955,0.09451413154602051,2.2216935700178,-0.8891398906707764,0.21011054515838623,0.4735312759876251,-0.981922835111618,-2.5013456493616104,-2.250821441411972,0.25052420794963837,1.5194228142499924,4,5,same-center median GT width in the same GT-duration bin,-0.981922835111618,-4.5565595626831055,-4.336046997706095,3.5746367275714874,3.354124162594477,0.21011054515838623,0.0,0.006666642030080161,0.4735312759876251,-1.0,-0.8461538553237915,13.0
