qid,vid,duration_bin,cohort,condition,replicate,layer,top_k,mean_gt_distance_sec,mean_hard_distance_sec,median_gt_distance_sec,median_hard_distance_sec,n_refs_closer_gt,n_refs_closer_hard,n_refs_tied,final_gt_center_density,final_hard_center_density,final_center_density_tolerance_sec,reference_centers_sec
U90e2P9jy30_1,U90e2P9jy30,2-5s,harmful,REMOVE_RANDOM,3,2,10,25.288945770263673,84.33704376220703,20.806312561035156,90.19818115234375,8,2,0,0.1,0.1,2.0,"[131.2067413330078, 275.0673522949219, 21.099655151367188, 261.1519470214844, 234.65464782714844, 207.74171447753906, 108.99504852294922, 166.64332580566406, 294.9052734375, 73.9058837890625]"
U90e2P9jy30_1,U90e2P9jy30,2-5s,harmful,REMOVE_RANDOM,4,1,10,18.80692367553711,55.06163787841797,20.388015747070312,60.910179138183594,7,3,0,0.1,0.1,2.0,"[134.02432250976562, 228.59469604492188, 207.2942352294922, 48.251121520996094, 202.9297332763672, 176.11143493652344, 109.2149658203125, 143.4398651123047, 220.7975311279297, 81.109375]"
U90e2P9jy30_1,U90e2P9jy30,2-5s,harmful,REMOVE_RANDOM,4,2,10,25.129927253723146,84.33514404296875,20.990234375,90.71630096435547,8,2,0,0.1,0.1,2.0,"[131.32394409179688, 274.8149108886719, 261.7823791503906, 21.740636825561523, 235.7254180908203, 207.70718383789062, 108.94676971435547, 166.82196044921875, 294.0195617675781, 74.15652465820312]"
U90e2P9jy30_1,U90e2P9jy30,2-5s,harmful,REMOVE_RANDOM,5,1,10,18.80692367553711,55.06163787841797,20.388015747070312,60.910179138183594,7,3,0,0.1,0.1,2.0,"[134.02432250976562, 228.59469604492188, 207.2942352294922, 48.251121520996094, 202.9297332763672, 176.11143493652344, 109.2149658203125, 143.4398651123047, 220.7975311279297, 81.109375]"
U90e2P9jy30_1,U90e2P9jy30,2-5s,harmful,REMOVE_RANDOM,5,2,10,25.240968894958495,84.53558349609375,20.416019439697266,90.52754211425781,8,2,0,0.1,0.1,2.0,"[130.8717041015625, 275.10272216796875, 261.719482421875, 20.94658851623535, 235.46829223632812, 207.5867919921875, 109.04912567138672, 166.7041015625, 295.1021423339844, 73.46033477783203]"
U90e2P9jy30_1,U90e2P9jy30,2-5s,harmful,REMOVE_RANDOM,6,1,10,18.80692367553711,55.06163787841797,20.388015747070312,60.910179138183594,7,3,0,0.1,0.1,2.0,"[134.02432250976562, 228.59469604492188, 48.251121520996094, 207.2942352294922, 202.9297332763672, 176.11143493652344, 109.2149658203125, 143.4398651123047, 220.7975311279297, 81.109375]"
U90e2P9jy30_1,U90e2P9jy30,2-5s,harmful,REMOVE_RANDOM,6,2,10,25.2924446105957,84.59715270996094,20.20489501953125,90.34168243408203,8,2,0,0.1,0.1,2.0,"[130.42689514160156, 275.202880859375, 20.484222412109375, 261.3500061035156, 235.03176879882812, 207.65159606933594, 108.77790069580078, 166.55691528320312, 295.350341796875, 73.48289489746094]"
U90e2P9jy30_1,U90e2P9jy30,2-5s,harmful,REMOVE_RANDOM,7,1,10,18.80692367553711,55.06163787841797,20.388015747070312,60.910179138183594,7,3,0,0.1,0.1,2.0,"[134.02432250976562, 228.59469604492188, 207.2942352294922, 48.251121520996094, 202.9297332763672, 176.11143493652344, 109.2149658203125, 143.4398651123047, 220.7975311279297, 81.109375]"
U90e2P9jy30_1,U90e2P9jy30,2-5s,harmful,REMOVE_RANDOM,7,2,10,25.067068099975586,84.14733123779297,21.111072540283203,90.49600219726562,8,2,0,0.1,0.1,2.0,"[131.38148498535156, 274.5185546875, 261.6926574707031, 22.03908920288086, 235.2188262939453, 207.77317810058594, 109.05081176757812, 166.76841735839844, 293.5508117675781, 74.34066009521484]"
U90e2P9jy30_1,U90e2P9jy30,2-5s,harmful,REMOVE_RANDOM,8,1,10,18.80692367553711,55.06163787841797,20.388015747070312,60.910179138183594,7,3,0,0.1,0.1,2.0,"[134.02432250976562, 228.59469604492188, 207.2942352294922, 48.251121520996094, 202.9297332763672, 176.11143493652344, 109.2149658203125, 143.4398651123047, 220.7975311279297, 81.109375]"
U90e2P9jy30_1,U90e2P9jy30,2-5s,harmful,REMOVE_RANDOM,8,2,10,25.144296646118164,84.27908325195312,20.609046936035156,90.3210220336914,8,2,0,0.1,0.1,2.0,"[130.64527893066406, 274.3735656738281, 261.2324523925781, 20.912776947021484, 235.2274169921875, 207.4146270751953, 109.11062622070312, 166.74441528320312, 294.5398864746094, 74.07281494140625]"
U90e2P9jy30_1,U90e2P9jy30,2-5s,harmful,REMOVE_RANDOM,9,1,10,18.80692367553711,55.06163787841797,20.388015747070312,60.910179138183594,7,3,0,0.1,0.1,2.0,"[134.02432250976562, 228.59469604492188, 207.2942352294922, 48.251121520996094, 202.9297332763672, 176.11143493652344, 109.2149658203125, 143.4398651123047, 220.7975311279297, 81.109375]"
U90e2P9jy30_1,U90e2P9jy30,2-5s,harmful,REMOVE_RANDOM,9,2,10,25.186168479919434,84.59746551513672,20.41274642944336,90.81599426269531,8,2,0,0.1,0.1,2.0,"[130.81300354003906, 275.08074951171875, 261.60699462890625, 20.75505256652832, 235.2482147216797, 208.38377380371094, 108.65798950195312, 166.7353057861328, 294.6581726074219, 73.51248931884766]"
U90e2P9jy30_2,U90e2P9jy30,2-5s,control,FULL_ACCESS,0,1,10,62.50171737670898,52.856773376464844,53.22434997558594,60.910179138183594,5,5,0,0.0,0.1,2.0,"[228.59469604492188, 207.2942352294922, 134.02432250976562, 202.9297332763672, 176.11143493652344, 220.7975311279297, 109.2149658203125, 143.4398651123047, 48.251121520996094, 81.109375]"
U90e2P9jy30_2,U90e2P9jy30,2-5s,control,FULL_ACCESS,0,2,10,60.26965522766113,79.0206069946289,42.72029113769531,86.95604705810547,5,5,0,0.0,0.1,2.0,"[272.0377502441406, 258.7051086425781, 139.96450805664062, 239.62509155273438, 212.28700256347656, 291.3187255859375, 115.85160827636719, 171.37814331054688, 38.188053131103516, 85.07062530517578]"
U90e2P9jy30_2,U90e2P9jy30,2-5s,control,REMOVE_HARD,0,1,10,62.50171737670898,52.856773376464844,53.22434997558594,60.910179138183594,5,5,0,0.0,0.0,2.0,"[228.59469604492188, 207.2942352294922, 202.9297332763672, 134.02432250976562, 176.11143493652344, 220.7975311279297, 109.2149658203125, 143.4398651123047, 48.251121520996094, 81.109375]"
U90e2P9jy30_2,U90e2P9jy30,2-5s,control,REMOVE_HARD,0,2,10,60.15197486877442,79.46858215332031,41.833709716796875,87.00212097167969,5,5,0,0.0,0.0,2.0,"[272.1268005371094, 258.6689147949219, 239.6246795654297, 140.78250122070312, 212.3795623779297, 291.4637145996094, 115.51049041748047, 173.29629516601562, 37.499996185302734, 84.64615631103516]"
U90e2P9jy30_2,U90e2P9jy30,2-5s,control,REMOVE_RANDOM,0,1,10,62.50171737670898,52.856773376464844,53.22434997558594,60.910179138183594,5,5,0,0.0,0.1,2.0,"[228.59469604492188, 207.2942352294922, 134.02432250976562, 202.9297332763672, 176.11143493652344, 220.7975311279297, 143.4398651123047, 109.2149658203125, 48.251121520996094, 81.109375]"
U90e2P9jy30_2,U90e2P9jy30,2-5s,control,REMOVE_RANDOM,0,2,10,60.04263038635254,78.94568634033203,42.706321716308594,87.02345275878906,5,5,0,0.0,0.1,2.0,"[271.9721374511719, 258.5987854003906, 140.14068603515625, 239.88661193847656, 212.5308380126953, 291.3697814941406, 171.45713806152344, 116.45673370361328, 38.48393630981445, 85.55845642089844]"
U90e2P9jy30_2,U90e2P9jy30,2-5s,control,REMOVE_RANDOM,1,1,10,62.50171737670898,52.856773376464844,53.22434997558594,60.910179138183594,5,5,0,0.0,0.1,2.0,"[228.59469604492188, 207.2942352294922, 134.02432250976562, 202.9297332763672, 176.11143493652344, 220.7975311279297, 143.4398651123047, 109.2149658203125, 48.251121520996094, 81.109375]"
U90e2P9jy30_2,U90e2P9jy30,2-5s,control,REMOVE_RANDOM,1,2,10,60.20934219360352,78.9586410522461,42.84502410888672,86.92662048339844,5,5,0,0.0,0.1,2.0,"[272.0641784667969, 258.7179870605469, 140.1254425048828, 239.61294555664062, 212.24029541015625, 291.4578552246094, 171.26780700683594, 116.6952896118164, 37.993255615234375, 85.21156311035156]"
U90e2P9jy30_2,U90e2P9jy30,2-5s,control,REMOVE_RANDOM,2,1,10,62.50171737670898,52.856773376464844,53.22434997558594,60.910179138183594,5,5,0,0.0,0.1,2.0,"[228.59469604492188, 207.2942352294922, 134.02432250976562, 202.9297332763672, 176.11143493652344, 220.7975311279297, 109.2149658203125, 143.4398651123047, 48.251121520996094, 81.109375]"
U90e2P9jy30_2,U90e2P9jy30,2-5s,control,REMOVE_RANDOM,2,2,10,60.37289886474609,79.04359436035156,42.855873107910156,86.85942840576172,5,5,0,0.0,0.1,2.0,"[271.993896484375, 258.7102355957031, 139.84869384765625, 239.4853973388672, 212.23345947265625, 291.49761962890625, 115.8778305053711, 171.28587341308594, 37.826255798339844, 84.91525268554688]"
U90e2P9jy30_2,U90e2P9jy30,2-5s,control,REMOVE_RANDOM,3,1,10,62.50171737670898,52.856773376464844,53.22434997558594,60.910179138183594,5,5,0,0.0,0.0,2.0,"[228.59469604492188, 207.2942352294922, 134.02432250976562, 202.9297332763672, 176.11143493652344, 220.7975311279297, 109.2149658203125, 143.4398651123047, 48.251121520996094, 81.109375]"
U90e2P9jy30_2,U90e2P9jy30,2-5s,control,REMOVE_RANDOM,3,2,10,60.18995246887207,78.97412109375,42.54454040527344,86.7238998413086,5,5,0,0.0,0.0,2.0,"[272.1535949707031, 258.82159423828125, 140.12860107421875, 239.6202850341797, 212.18296813964844, 291.07806396484375, 115.7893295288086, 171.48898315429688, 38.735164642333984, 85.2083969116211]"
U90e2P9jy30_2,U90e2P9jy30,2-5s,control,REMOVE_RANDOM,4,1,10,62.50171737670898,52.856773376464844,53.22434997558594,60.910179138183594,5,5,0,0.0,0.1,2.0,"[228.59469604492188, 207.2942352294922, 134.02432250976562, 202.9297332763672, 176.11143493652344, 220.7975311279297, 143.4398651123047, 109.2149658203125, 48.251121520996094, 81.109375]"
U90e2P9jy30_2,U90e2P9jy30,2-5s,control,REMOVE_RANDOM,4,2,10,60.040896606445315,78.83948516845703,42.58489227294922,86.88341522216797,5,5,0,0.0,0.1,2.0,"[271.8481750488281, 258.5593566894531, 140.03070068359375, 239.66319274902344, 212.33595275878906, 291.1328430175781, 171.4630584716797, 116.27124786376953, 38.569122314453125, 85.79813385009766]"
U90e2P9jy30_2,U90e2P9jy30,2-5s,control,REMOVE_RANDOM,5,1,10,62.50171737670898,52.856773376464844,53.22434997558594,60.910179138183594,5,5,0,0.0,0.1,2.0,"[228.59469604492188, 207.2942352294922, 134.02432250976562, 202.9297332763672, 176.11143493652344, 220.7975311279297, 109.2149658203125, 143.4398651123047, 48.251121520996094, 81.109375]"
U90e2P9jy30_2,U90e2P9jy30,2-5s,control,REMOVE_RANDOM,5,2,10,60.226885604858396,79.01435852050781,42.64026641845703,86.78164672851562,5,5,0,0.0,0.1,2.0,"[272.0728759765625, 258.7722473144531, 139.9901885986328, 239.79368591308594, 212.34786987304688, 291.086181640625, 115.38561248779297, 171.30564880371094, 38.78458023071289, 85.05486297607422]"
U90e2P9jy30_2,U90e2P9jy30,2-5s,control,REMOVE_RANDOM,6,1,10,62.50171737670898,52.856773376464844,53.22434997558594,60.910179138183594,5,5,0,0.0,0.1,2.0,"[228.59469604492188, 207.2942352294922, 134.02432250976562, 202.9297332763672, 176.11143493652344, 220.7975311279297, 109.2149658203125, 143.4398651123047, 48.251121520996094, 81.109375]"
U90e2P9jy30_2,U90e2P9jy30,2-5s,control,REMOVE_RANDOM,6,2,10,60.14486312866211,78.75920104980469,42.65171813964844,86.04509735107422,5,5,0,0.0,0.1,2.0,"[272.01593017578125, 258.7439270019531, 139.9593505859375, 239.5782928466797, 211.71963500976562, 291.1178283691406, 115.86671447753906, 171.31439208984375, 39.62944030761719, 85.3612289428711]"
U90e2P9jy30_2,U90e2P9jy30,2-5s,control,REMOVE_RANDOM,7,1,10,62.50171737670898,52.856773376464844,53.22434997558594,60.910179138183594,5,5,0,0.0,0.1,2.0,"[228.59469604492188, 207.2942352294922, 134.02432250976562, 202.9297332763672, 176.11143493652344, 220.7975311279297, 143.4398651123047, 109.2149658203125, 48.251121520996094, 81.109375]"
U90e2P9jy30_2,U90e2P9jy30,2-5s,control,REMOVE_RANDOM,7,2,10,60.09821891784668,78.97315979003906,42.677330017089844,87.00495910644531,5,5,0,0.0,0.1,2.0,"[271.930419921875, 258.5813903808594, 140.17393493652344, 239.87640380859375, 212.34671020507812, 291.3323059082031, 171.47764587402344, 116.22373962402344, 38.336795806884766, 85.42669677734375]"
U90e2P9jy30_2,U90e2P9jy30,2-5s,control,REMOVE_RANDOM,8,1,10,62.50171737670898,52.856773376464844,53.22434997558594,60.910179138183594,5,5,0,0.0,0.1,2.0,"[228.59469604492188, 207.2942352294922, 134.02432250976562, 202.9297332763672, 176.11143493652344, 220.7975311279297, 109.2149658203125, 143.4398651123047, 48.251121520996094, 81.109375]"
U90e2P9jy30_2,U90e2P9jy30,2-5s,control,REMOVE_RANDOM,8,2,10,60.355180740356445,79.05176544189453,42.836090087890625,87.14393615722656,5,5,0,0.0,0.1,2.0,"[272.1265869140625, 258.92938232421875, 139.6283721923828, 239.927978515625, 212.35989379882812, 291.2388610839844, 115.61820220947266, 171.06668090820312, 38.037296295166016, 85.10459899902344]"
U90e2P9jy30_2,U90e2P9jy30,2-5s,control,REMOVE_RANDOM,9,1,10,62.50171737670898,52.856773376464844,53.22434997558594,60.910179138183594,5,5,0,0.0,0.1,2.0,"[228.59469604492188, 207.2942352294922, 134.02432250976562, 202.9297332763672, 176.11143493652344, 220.7975311279297, 109.2149658203125, 143.4398651123047, 48.251121520996094, 81.109375]"
U90e2P9jy30_2,U90e2P9jy30,2-5s,control,REMOVE_RANDOM,9,2,10,60.31039962768555,78.95045471191406,42.816505432128906,86.94117736816406,5,5,0,0.0,0.1,2.0,"[272.07733154296875, 258.779541015625, 139.7176971435547, 239.69068908691406, 212.19166564941406, 291.2332458496094, 115.92835235595703, 171.10023498535156, 38.044166564941406, 85.31331634521484]"
UAmDLPjNyMg_1,UAmDLPjNyMg,2-5s,control,FULL_ACCESS,0,1,10,7.53137092590332,26.674144744873047,6.725307464599609,29.19476890563965,9,1,0,0.2,0.1,2.0,"[61.204437255859375, 65.50420379638672, 92.6712417602539, 80.4242172241211, 49.87483215332031, 37.039947509765625, 104.3915786743164, 22.034679412841797, 94.66436767578125, 100.83087158203125]"
UAmDLPjNyMg_1,UAmDLPjNyMg,2-5s,control,FULL_ACCESS,0,2,10,17.42789478302002,38.726585388183594,12.794063568115234,36.962894439697266,9,1,0,0.2,0.1,2.0,"[63.11659622192383, 78.53645324707031, 104.13983154296875, 90.09088897705078, 52.44829559326172, 36.058231353759766, 126.84552764892578, 16.165098190307617, 117.30903625488281, 135.89918518066406]"
UAmDLPjNyMg_1,UAmDLPjNyMg,2-5s,control,REMOVE_HARD,0,1,10,7.53137092590332,26.674144744873047,6.725307464599609,29.19476890563965,9,1,0,0.2,0.1,2.0,"[61.204437255859375, 65.50420379638672, 92.6712417602539, 80.4242172241211, 49.87483215332031, 37.039947509765625, 104.3915786743164, 22.034679412841797, 94.66436767578125, 100.83087158203125]"
UAmDLPjNyMg_1,UAmDLPjNyMg,2-5s,control,REMOVE_HARD,0,2,10,17.54039936065674,38.83940887451172,12.795587539672852,36.983585357666016,9,1,0,0.2,0.1,2.0,"[63.81901550292969, 78.93135070800781, 104.13475799560547, 90.08183288574219, 52.456417083740234, 36.048545837402344, 126.85201263427734, 16.11466407775879, 117.28987884521484, 135.90484619140625]"
UAmDLPjNyMg_1,UAmDLPjNyMg,2-5s,control,REMOVE_RANDOM,0,1,10,7.53137092590332,26.674144744873047,6.725307464599609,29.19476890563965,9,1,0,0.2,0.1,2.0,"[61.204437255859375, 65.50420379638672, 92.6712417602539, 80.4242172241211, 49.87483215332031, 37.039947509765625, 104.3915786743164, 22.034679412841797, 94.66436767578125, 100.83087158203125]"
UAmDLPjNyMg_1,UAmDLPjNyMg,2-5s,control,REMOVE_RANDOM,0,2,10,17.428568840026855,38.75609588623047,12.763921737670898,37.06553268432617,9,1,0,0.2,0.1,2.0,"[63.04860305786133, 78.47389221191406, 104.18505859375, 90.24116516113281, 52.3427848815918, 36.01956558227539, 126.86116027832031, 16.110097885131836, 117.32058715820312, 135.90296936035156]"
UAmDLPjNyMg_1,UAmDLPjNyMg,2-5s,control,REMOVE_RANDOM,1,1,10,7.53137092590332,26.674144744873047,6.725307464599609,29.19476890563965,9,1,0,0.2,0.1,2.0,"[61.204437255859375, 65.50420379638672, 92.6712417602539, 80.4242172241211, 49.87483215332031, 37.039947509765625, 104.3915786743164, 22.034679412841797, 94.66436767578125, 100.83087158203125]"
UAmDLPjNyMg_1,UAmDLPjNyMg,2-5s,control,REMOVE_RANDOM,1,2,10,17.416323852539062,38.726783752441406,12.768985748291016,36.991058349609375,9,1,0,0.2,0.1,2.0,"[63.05223846435547, 78.46150207519531, 104.15139770507812, 90.14030456542969, 52.386573791503906, 36.06114959716797, 126.84268951416016, 16.158187866210938, 117.32345581054688, 135.90211486816406]"
UAmDLPjNyMg_1,UAmDLPjNyMg,2-5s,control,REMOVE_RANDOM,2,1,10,7.53137092590332,26.674144744873047,6.725307464599609,29.19476890563965,9,1,0,0.2,0.1,2.0,"[65.50420379638672, 61.204437255859375, 92.6712417602539, 80.4242172241211, 49.87483215332031, 37.039947509765625, 104.3915786743164, 22.034679412841797, 94.66436767578125, 100.83087158203125]"
UAmDLPjNyMg_1,UAmDLPjNyMg,2-5s,control,REMOVE_RANDOM,2,2,10,17.44118003845215,38.74773406982422,12.770912170410156,36.925540924072266,9,1,0,0.2,0.1,2.0,"[78.69243621826172, 63.1740608215332, 104.1363296508789, 89.99072265625, 52.405494689941406, 36.06171417236328, 126.86103820800781, 16.13964080810547, 117.32656860351562, 135.903076171875]"
UAmDLPjNyMg_1,UAmDLPjNyMg,2-5s,control,REMOVE_RANDOM,3,1,10,7.53137092590332,26.674144744873047,6.725307464599609,29.19476890563965,9,1,0,0.2,0.1,2.0,"[61.204437255859375, 65.50420379638672, 92.6712417602539, 80.4242172241211, 49.87483215332031, 37.039947509765625, 104.3915786743164, 22.034679412841797, 94.66436767578125, 100.83087158203125]"
UAmDLPjNyMg_1,UAmDLPjNyMg,2-5s,control,REMOVE_RANDOM,3,2,10,17.440144538879395,38.754966735839844,12.827507019042969,37.03133773803711,9,1,0,0.2,0.1,2.0,"[63.06435012817383, 78.47327423095703, 104.2724380493164, 90.18254852294922, 52.38257598876953, 36.0433235168457, 126.8656234741211, 16.119871139526367, 117.33407592773438, 135.90310668945312]"
UAmDLPjNyMg_1,UAmDLPjNyMg,2-5s,control,REMOVE_RANDOM,4,1,10,7.53137092590332,26.674144744873047,6.725307464599609,29.19476890563965,9,1,0,0.2,0.1,2.0,"[61.204437255859375, 65.50420379638672, 92.6712417602539, 80.4242172241211, 49.87483215332031, 37.039947509765625, 104.3915786743164, 22.034679412841797, 94.66436767578125, 100.83087158203125]"
UAmDLPjNyMg_1,UAmDLPjNyMg,2-5s,control,REMOVE_RANDOM,4,2,10,17.440144538879395,38.754966735839844,12.827507019042969,37.03133773803711,9,1,0,0.2,0.1,2.0,"[63.06435012817383, 78.47327423095703, 104.2724380493164, 90.18254852294922, 52.38257598876953, 36.0433235168457, 126.8656234741211, 16.119871139526367, 117.33407592773438, 135.90310668945312]"
UAmDLPjNyMg_1,UAmDLPjNyMg,2-5s,control,REMOVE_RANDOM,5,1,10,7.53137092590332,26.674144744873047,6.725307464599609,29.19476890563965,9,1,0,0.2,0.1,2.0,"[61.204437255859375, 65.50420379638672, 92.6712417602539, 80.4242172241211, 49.87483215332031, 37.039947509765625, 104.3915786743164, 22.034679412841797, 94.66436767578125, 100.83087158203125]"
UAmDLPjNyMg_1,UAmDLPjNyMg,2-5s,control,REMOVE_RANDOM,5,2,10,17.42464962005615,38.75202178955078,12.776288986206055,37.0463981628418,9,1,0,0.2,0.1,2.0,"[63.042354583740234, 78.45211029052734, 104.20585632324219, 90.20100402832031, 52.34672164916992, 36.016414642333984, 126.86251068115234, 16.108205795288086, 117.3248519897461, 135.9028778076172]"
UAmDLPjNyMg_1,UAmDLPjNyMg,2-5s,control,REMOVE_RANDOM,6,1,10,7.53137092590332,26.674144744873047,6.725307464599609,29.19476890563965,9,1,0,0.2,0.1,2.0,"[61.204437255859375, 65.50420379638672, 92.6712417602539, 80.4242172241211, 49.87483215332031, 37.039947509765625, 104.3915786743164, 22.034679412841797, 94.66436767578125, 100.83087158203125]"
UAmDLPjNyMg_1,UAmDLPjNyMg,2-5s,control,REMOVE_RANDOM,6,2,10,17.434278106689455,38.7181396484375,12.73341178894043,36.953548431396484,9,1,0,0.2,0.1,2.0,"[63.2153434753418, 78.60118103027344, 103.97826385498047, 90.09254455566406, 52.48855972290039, 36.092140197753906, 126.86766815185547, 16.185447692871094, 117.29059600830078, 135.9019317626953]"
UAmDLPjNyMg_1,UAmDLPjNyMg,2-5s,control,REMOVE_RANDOM,7,1,10,7.53137092590332,26.674144744873047,6.725307464599609,29.19476890563965,9,1,0,0.2,0.1,2.0,"[61.204437255859375, 65.50420379638672, 92.6712417602539, 80.4242172241211, 49.87483215332031, 37.039947509765625, 104.3915786743164, 22.034679412841797, 94.66436767578125, 100.83087158203125]"
UAmDLPjNyMg_1,UAmDLPjNyMg,2-5s,control,REMOVE_RANDOM,7,2,10,17.399237442016602,38.70817565917969,12.776939392089844,36.9013671875,9,1,0,0.2,0.1,2.0,"[63.02062225341797, 78.48780059814453, 104.14657592773438, 89.94548797607422, 52.40730285644531, 36.048011779785156, 126.85281372070312, 16.142749786376953, 117.3237075805664, 135.90280151367188]"
UAmDLPjNyMg_1,UAmDLPjNyMg,2-5s,control,REMOVE_RANDOM,8,1,10,7.53137092590332,26.674144744873047,6.725307464599609,29.19476890563965,9,1,0,0.2,0.1,2.0,"[61.204437255859375, 65.50420379638672, 92.6712417602539, 80.4242172241211, 49.87483215332031, 37.039947509765625, 104.3915786743164, 22.034679412841797, 94.66436767578125, 100.83087158203125]"
UAmDLPjNyMg_1,UAmDLPjNyMg,2-5s,control,REMOVE_RANDOM,8,2,10,17.419183349609376,38.69286346435547,12.663063049316406,36.8807373046875,9,1,0,0.2,0.1,2.0,"[63.25788116455078, 78.62023162841797, 103.90855407714844, 89.981689453125, 52.582427978515625, 36.131595611572266, 126.87659454345703, 16.220218658447266, 117.3174057006836, 135.90052795410156]"
UAmDLPjNyMg_1,UAmDLPjNyMg,2-5s,control,REMOVE_RANDOM,9,1,10,7.53137092590332,26.674144744873047,6.725307464599609,29.19476890563965,9,1,0,0.2,0.1,2.0,"[61.204437255859375, 65.50420379638672, 92.6712417602539, 80.4242172241211, 49.87483215332031, 37.039947509765625, 104.3915786743164, 22.034679412841797, 94.66436767578125, 100.83087158203125]"
UAmDLPjNyMg_1,UAmDLPjNyMg,2-5s,control,REMOVE_RANDOM,9,2,10,17.40117473602295,38.71894073486328,12.760126113891602,36.973121643066406,9,1,0,0.2,0.1,2.0,"[62.99418640136719, 78.4852066040039, 104.13618469238281, 90.10421752929688, 52.38406753540039, 36.0271110534668, 126.82234191894531, 16.157976150512695, 117.31339263916016, 135.90301513671875]"
UE3XnVFodMI_1,UE3XnVFodMI,2-5s,harmful,FULL_ACCESS,0,1,10,101.7966812133789,119.79667663574219,105.61378479003906,123.61378479003906,10,0,0,0.0,0.1,2.0,"[40.048431396484375, 172.05421447753906, 168.43167114257812, 119.05508422851562, 111.24018096923828, 67.3207778930664, 146.1724853515625, 90.64842224121094, 189.7335968017578, 183.26194763183594]"
UE3XnVFodMI_1,UE3XnVFodMI,2-5s,harmful,FULL_ACCESS,0,2,10,110.07134962081909,124.56148529052734,113.79845809936523,131.7984619140625,9,1,0,0.0,0.1,2.0,"[9.450684547424316, 194.18907165527344, 180.0899658203125, 124.33911895751953, 89.37319946289062, 36.388912200927734, 157.25779724121094, 68.02494049072266, 228.32354736328125, 248.17762756347656]"
UE3XnVFodMI_1,UE3XnVFodMI,2-5s,harmful,REMOVE_HARD,0,1,10,101.7966812133789,119.79667663574219,105.61378479003906,123.61378479003906,10,0,0,0.0,0.1,2.0,"[172.05421447753906, 111.24018096923828, 189.7335968017578, 119.05508422851562, 168.43167114257812, 67.3207778930664, 40.048431396484375, 90.64842224121094, 146.1724853515625, 183.26194763183594]"
UE3XnVFodMI_1,UE3XnVFodMI,2-5s,harmful,REMOVE_HARD,0,2,10,103.96516456604004,118.75529479980469,105.38440322875977,123.3843994140625,9,1,0,0.0,0.1,2.0,"[187.18138122558594, 85.36844635009766, 207.37498474121094, 119.21346282958984, 175.45748901367188, 35.554325103759766, 10.950668334960938, 65.34735107421875, 145.5553436279297, 245.54953002929688]"
UE3XnVFodMI_1,UE3XnVFodMI,2-5s,harmful,REMOVE_RANDOM,0,1,10,101.7966812133789,119.79667663574219,105.61378479003906,123.61378479003906,10,0,0,0.0,0.1,2.0,"[40.048431396484375, 172.05421447753906, 168.43167114257812, 119.05508422851562, 111.24018096923828, 67.3207778930664, 146.1724853515625, 90.64842224121094, 189.7335968017578, 183.26194763183594]"
UE3XnVFodMI_1,UE3XnVFodMI,2-5s,harmful,REMOVE_RANDOM,0,2,10,110.01688747406006,124.50202941894531,113.14046478271484,131.14047241210938,9,1,0,0.0,0.1,2.0,"[9.425691604614258, 194.24212646484375, 179.88229370117188, 123.61871337890625, 89.04380798339844, 37.04108428955078, 156.66221618652344, 68.40785217285156, 228.50491333007812, 248.19155883789062]"
UE3XnVFodMI_1,UE3XnVFodMI,2-5s,harmful,REMOVE_RANDOM,1,1,10,101.7966812133789,119.79667663574219,105.61378479003906,123.61378479003906,10,0,0,0.0,0.1,2.0,"[40.048431396484375, 172.05421447753906, 168.43167114257812, 111.24018096923828, 119.05508422851562, 67.3207778930664, 90.64842224121094, 189.7335968017578, 146.1724853515625, 183.26194763183594]"
UE3XnVFodMI_1,UE3XnVFodMI,2-5s,harmful,REMOVE_RANDOM,1,2,10,109.7700940132141,124.26359558105469,112.07519912719727,130.0751953125,9,1,0,0.0,0.1,2.0,"[9.467528343200684, 194.63735961914062, 182.24488830566406, 88.67274475097656, 124.02814483642578, 35.601810455322266, 66.66824340820312, 229.08457946777344, 154.12225341796875, 248.1084442138672]"
UE3XnVFodMI_1,UE3XnVFodMI,2-5s,harmful,REMOVE_RANDOM,2,1,10,101.7966812133789,119.79667663574219,105.61378479003906,123.61378479003906,10,0,0,0.0,0.1,2.0,"[40.048431396484375, 172.05421447753906, 168.43167114257812, 119.05508422851562, 67.3207778930664, 111.24018096923828, 146.1724853515625, 90.64842224121094, 189.7335968017578, 183.26194763183594]"
UE3XnVFodMI_1,UE3XnVFodMI,2-5s,harmful,REMOVE_RANDOM,2,2,10,110.85272550582886,125.35406494140625,113.71466064453125,131.71466064453125,9,1,0,0.0,0.1,2.0,"[9.506699562072754, 194.19900512695312, 180.21273803710938, 125.27671813964844, 37.35869216918945, 90.85993194580078, 156.15260314941406, 70.86731719970703, 230.90765380859375, 248.1992950439453]"
UE3XnVFodMI_1,UE3XnVFodMI,2-5s,harmful,REMOVE_RANDOM,3,1,10,101.7966812133789,119.79667663574219,105.61378479003906,123.61378479003906,10,0,0,0.0,0.1,2.0,"[40.048431396484375, 172.05421447753906, 111.24018096923828, 168.43167114257812, 119.05508422851562, 67.3207778930664, 90.64842224121094, 146.1724853515625, 189.7335968017578, 183.26194763183594]"
